owner_id;mode;vehicle_id;type_id;critair;technology;age;euro
1399634;car_passenger;1399634:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1401178;car_passenger;1401178:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1403792;car_passenger;1403792:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1403793;car_passenger;1403793:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1403794;car_passenger;1403794:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1403795;car_passenger;1403795:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1404759;car_passenger;1404759:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1406632;car_passenger;1406632:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1406633;car_passenger;1406633:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1407971;car_passenger;1407971:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1411387;car_passenger;1411387:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1413103;car_passenger;1413103:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1413104;car_passenger;1413104:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1414282;car_passenger;1414282:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1414978;car_passenger;1414978:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1414979;car_passenger;1414979:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1414980;car_passenger;1414980:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1414981;car_passenger;1414981:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1414982;car_passenger;1414982:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1416543;car_passenger;1416543:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1416544;car_passenger;1416544:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1416545;car_passenger;1416545:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1416546;car_passenger;1416546:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1416988;car_passenger;1416988:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1417771;car_passenger;1417771:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1420722;car_passenger;1420722:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1420723;car_passenger;1420723:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1420724;car_passenger;1420724:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1420725;car_passenger;1420725:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1422480;car_passenger;1422480:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1422481;car_passenger;1422481:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1422482;car_passenger;1422482:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1422483;car_passenger;1422483:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1423675;car_passenger;1423675:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1424199;car_passenger;1424199:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1424200;car_passenger;1424200:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1429531;car_passenger;1429531:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1433827;car_passenger;1433827:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1440219;car_passenger;1440219:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1440220;car_passenger;1440220:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1440884;car_passenger;1440884:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1445506;car_passenger;1445506:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1446887;car_passenger;1446887:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1448033;car_passenger;1448033:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1448034;car_passenger;1448034:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1448035;car_passenger;1448035:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1450615;car_passenger;1450615:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1453314;car_passenger;1453314:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1453315;car_passenger;1453315:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1455657;car_passenger;1455657:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1455658;car_passenger;1455658:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1455659;car_passenger;1455659:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1455660;car_passenger;1455660:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1457793;car_passenger;1457793:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1460003;car_passenger;1460003:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1462809;car_passenger;1462809:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1462810;car_passenger;1462810:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1462811;car_passenger;1462811:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1462812;car_passenger;1462812:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1463139;car_passenger;1463139:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1463244;car_passenger;1463244:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1463245;car_passenger;1463245:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1463246;car_passenger;1463246:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1463247;car_passenger;1463247:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1463248;car_passenger;1463248:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1467513;car_passenger;1467513:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1468263;car_passenger;1468263:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1468264;car_passenger;1468264:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1468265;car_passenger;1468265:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1468266;car_passenger;1468266:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1470432;car_passenger;1470432:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1471346;car_passenger;1471346:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1472625;car_passenger;1472625:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1472626;car_passenger;1472626:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1474382;car_passenger;1474382:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1474383;car_passenger;1474383:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1474384;car_passenger;1474384:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1477986;car_passenger;1477986:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1486375;car_passenger;1486375:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1487993;car_passenger;1487993:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1487994;car_passenger;1487994:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1491281;car_passenger;1491281:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1491282;car_passenger;1491282:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1491283;car_passenger;1491283:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1492595;car_passenger;1492595:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1493494;car_passenger;1493494:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1493626;car_passenger;1493626:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1493722;car_passenger;1493722:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1497524;car_passenger;1497524:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1497525;car_passenger;1497525:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1503441;car_passenger;1503441:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1505183;car_passenger;1505183:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1507130;car_passenger;1507130:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1507227;car_passenger;1507227:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1515890;car_passenger;1515890:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1518031;car_passenger;1518031:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1519108;car_passenger;1519108:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1519264;car_passenger;1519264:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1520547;car_passenger;1520547:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1520548;car_passenger;1520548:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1520549;car_passenger;1520549:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1520550;car_passenger;1520550:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1520551;car_passenger;1520551:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1521986;car_passenger;1521986:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1521987;car_passenger;1521987:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1523809;car_passenger;1523809:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1525425;car_passenger;1525425:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1525426;car_passenger;1525426:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1526273;car_passenger;1526273:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1526274;car_passenger;1526274:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1526650;car_passenger;1526650:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1527072;car_passenger;1527072:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1527362;car_passenger;1527362:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1527363;car_passenger;1527363:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1529062;car_passenger;1529062:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1530806;car_passenger;1530806:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1530808;car_passenger;1530808:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1532302;car_passenger;1532302:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1532303;car_passenger;1532303:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1534455;car_passenger;1534455:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1536406;car_passenger;1536406:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1536941;car_passenger;1536941:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1537990;car_passenger;1537990:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1537991;car_passenger;1537991:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1541052;car_passenger;1541052:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1541053;car_passenger;1541053:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1543621;car_passenger;1543621:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1543622;car_passenger;1543622:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1543623;car_passenger;1543623:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1543624;car_passenger;1543624:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1544358;car_passenger;1544358:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1548105;car_passenger;1548105:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1548708;car_passenger;1548708:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1550964;car_passenger;1550964:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1550965;car_passenger;1550965:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1550966;car_passenger;1550966:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1554943;car_passenger;1554943:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1555158;car_passenger;1555158:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1555159;car_passenger;1555159:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1555160;car_passenger;1555160:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1557318;car_passenger;1557318:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1558506;car_passenger;1558506:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1558993;car_passenger;1558993:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1561939;car_passenger;1561939:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1562307;car_passenger;1562307:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1564995;car_passenger;1564995:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1566335;car_passenger;1566335:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1566336;car_passenger;1566336:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1566337;car_passenger;1566337:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1567667;car_passenger;1567667:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1569631;car_passenger;1569631:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1569632;car_passenger;1569632:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1571205;car_passenger;1571205:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1572480;car_passenger;1572480:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1572626;car_passenger;1572626:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1572627;car_passenger;1572627:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1572861;car_passenger;1572861:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1572862;car_passenger;1572862:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1572973;car_passenger;1572973:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1572974;car_passenger;1572974:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1572975;car_passenger;1572975:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1572976;car_passenger;1572976:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1573041;car_passenger;1573041:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1573042;car_passenger;1573042:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1574030;car_passenger;1574030:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1574031;car_passenger;1574031:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1574032;car_passenger;1574032:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1574033;car_passenger;1574033:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1574034;car_passenger;1574034:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1574035;car_passenger;1574035:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1575212;car_passenger;1575212:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1575213;car_passenger;1575213:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1575214;car_passenger;1575214:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1577181;car_passenger;1577181:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1577373;car_passenger;1577373:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1578025;car_passenger;1578025:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1578026;car_passenger;1578026:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1578027;car_passenger;1578027:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1582624;car_passenger;1582624:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1584785;car_passenger;1584785:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1584786;car_passenger;1584786:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1584787;car_passenger;1584787:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1584788;car_passenger;1584788:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1585093;car_passenger;1585093:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1588250;car_passenger;1588250:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1588555;car_passenger;1588555:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1588556;car_passenger;1588556:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1588557;car_passenger;1588557:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1593426;car_passenger;1593426:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1593670;car_passenger;1593670:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1594592;car_passenger;1594592:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1595266;car_passenger;1595266:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1596009;car_passenger;1596009:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1597554;car_passenger;1597554:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1599943;car_passenger;1599943:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1601718;car_passenger;1601718:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1607471;car_passenger;1607471:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1610447;car_passenger;1610447:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1610448;car_passenger;1610448:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1610449;car_passenger;1610449:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1611582;car_passenger;1611582:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1613255;car_passenger;1613255:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1615466;car_passenger;1615466:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1617501;car_passenger;1617501:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1617773;car_passenger;1617773:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1618338;car_passenger;1618338:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1618339;car_passenger;1618339:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1618340;car_passenger;1618340:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1618341;car_passenger;1618341:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1618342;car_passenger;1618342:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1618490;car_passenger;1618490:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1618491;car_passenger;1618491:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1618745;car_passenger;1618745:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1621195;car_passenger;1621195:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1621196;car_passenger;1621196:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1621197;car_passenger;1621197:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1621198;car_passenger;1621198:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1621199;car_passenger;1621199:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1621200;car_passenger;1621200:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1623528;car_passenger;1623528:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1623529;car_passenger;1623529:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1623530;car_passenger;1623530:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1626289;car_passenger;1626289:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1628606;car_passenger;1628606:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1628607;car_passenger;1628607:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1628608;car_passenger;1628608:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1631956;car_passenger;1631956:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1631957;car_passenger;1631957:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1636442;car_passenger;1636442:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1638184;car_passenger;1638184:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1638185;car_passenger;1638185:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1638776;car_passenger;1638776:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1643798;car_passenger;1643798:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1643799;car_passenger;1643799:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1644711;car_passenger;1644711:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1644712;car_passenger;1644712:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1645164;car_passenger;1645164:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1645165;car_passenger;1645165:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1645891;car_passenger;1645891:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1647102;car_passenger;1647102:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1647906;car_passenger;1647906:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1647907;car_passenger;1647907:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1647908;car_passenger;1647908:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1649398;car_passenger;1649398:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1652379;car_passenger;1652379:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1654428;car_passenger;1654428:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1654429;car_passenger;1654429:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1654430;car_passenger;1654430:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1654431;car_passenger;1654431:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1654432;car_passenger;1654432:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1654433;car_passenger;1654433:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1654434;car_passenger;1654434:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1657353;car_passenger;1657353:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1657354;car_passenger;1657354:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1657355;car_passenger;1657355:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1657994;car_passenger;1657994:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1657995;car_passenger;1657995:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1660462;car_passenger;1660462:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1660463;car_passenger;1660463:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1660464;car_passenger;1660464:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1660465;car_passenger;1660465:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1660807;car_passenger;1660807:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1666035;car_passenger;1666035:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1666802;car_passenger;1666802:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1667010;car_passenger;1667010:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1667011;car_passenger;1667011:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1667012;car_passenger;1667012:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1669498;car_passenger;1669498:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1670858;car_passenger;1670858:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1670859;car_passenger;1670859:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1671222;car_passenger;1671222:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1674125;car_passenger;1674125:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1675578;car_passenger;1675578:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1675835;car_passenger;1675835:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1675836;car_passenger;1675836:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1677117;car_passenger;1677117:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1677118;car_passenger;1677118:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1677238;car_passenger;1677238:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1677239;car_passenger;1677239:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1677240;car_passenger;1677240:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1680611;car_passenger;1680611:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1680612;car_passenger;1680612:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1681889;car_passenger;1681889:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1684040;car_passenger;1684040:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1688387;car_passenger;1688387:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1688388;car_passenger;1688388:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1688389;car_passenger;1688389:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1688468;car_passenger;1688468:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1688615;car_passenger;1688615:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1688616;car_passenger;1688616:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1688617;car_passenger;1688617:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1688618;car_passenger;1688618:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1688973;car_passenger;1688973:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1689602;car_passenger;1689602:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1689963;car_passenger;1689963:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1689964;car_passenger;1689964:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1694874;car_passenger;1694874:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1694875;car_passenger;1694875:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1694876;car_passenger;1694876:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1695293;car_passenger;1695293:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1695294;car_passenger;1695294:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1696128;car_passenger;1696128:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1696129;car_passenger;1696129:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1696130;car_passenger;1696130:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1696587;car_passenger;1696587:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1697077;car_passenger;1697077:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1697078;car_passenger;1697078:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1697079;car_passenger;1697079:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1697080;car_passenger;1697080:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
1700944;car_passenger;1700944:car_passenger;default_car_passenger;Crit'air 1;Gazole;0;6
