person_id;household_id;age;employed;sex;socioprofessional_class;has_driving_license;has_pt_subscription;census_person_id;hts_id
6339083;2914251;21;True;male;6;False;True;1849777;6751
6346346;2917231;43;False;male;8;True;False;1851982;2064
6347759;2917804;39;True;male;6;True;False;1852398;14074
6347760;2917804;36;True;male;5;True;True;1852399;6972
6348202;2917998;22;True;female;5;True;True;1852547;896
6348203;2917998;22;True;male;5;False;True;1852548;2339
6348249;2918029;35;True;male;5;False;True;1852566;7096
6349889;2918712;37;True;male;3;True;True;1853093;653
6349890;2918712;35;True;female;3;True;False;1853094;470
6349891;2918712;1;False;male;8;False;False;1853095;6715
6349892;2918712;4;False;female;8;False;False;1853096;1930
6350706;2919072;60;True;female;4;True;True;1853372;6862
6353820;2920424;26;True;female;4;True;True;1854355;5180
6353821;2920424;29;True;male;3;True;True;1854356;686
6362452;2924100;70;False;female;7;True;False;1857090;4383
6362613;2924163;40;True;female;5;True;False;1857140;16268
6362614;2924163;48;True;male;6;True;False;1857141;5456
6365111;2925243;19;False;female;8;False;True;1857951;13347
6365112;2925243;57;True;male;3;True;False;1857952;4015
6365113;2925243;58;True;female;4;True;False;1857953;333
6368277;2926680;66;True;male;3;True;False;1859162;4459
6368278;2926680;59;False;female;8;True;False;1859163;10313
6377803;2931000;50;True;female;5;False;False;1862174;10434
6377804;2931000;13;False;male;8;False;False;1862175;7269
6377805;2931000;14;False;male;8;False;False;1862176;7320
6379874;2931897;51;False;male;8;False;False;1862780;2320
6379875;2931897;71;False;female;7;True;False;1862781;17697
6380033;2931969;57;True;female;3;True;False;1862830;6165
6380034;2931969;21;False;female;8;False;True;1862831;176
6380308;2932082;68;True;male;2;True;False;1862917;17070
6380865;2932353;46;True;female;3;True;True;1863079;1065
6380866;2932353;48;True;male;3;True;True;1863080;8800
6380867;2932353;7;False;female;8;False;False;1863081;10875
6387869;2935590;45;True;male;3;True;True;1865175;17857
6388922;2936110;35;True;male;3;True;False;1865663;4147
6388923;2936110;38;True;female;4;True;False;1865664;14178
6392084;2937521;24;False;male;8;False;False;1866647;8174
6392085;2937521;69;False;male;7;True;True;1866648;5162
6392086;2937521;68;False;female;7;True;False;1866649;4352
6392400;2937654;38;True;female;5;False;False;1866744;5902
6392931;2937884;41;True;female;4;True;False;1866905;10721
6392932;2937884;7;False;female;8;False;False;1866906;10875
6392933;2937884;39;True;male;3;True;False;1866907;5086
6392934;2937884;9;False;female;8;False;False;1866908;1827
6396173;2939255;48;True;male;3;False;True;1867925;1107
6401280;2941513;56;True;male;3;True;True;1869480;2318
6403198;2942419;71;False;male;7;True;False;1870100;4431
6403199;2942419;71;False;female;7;True;False;1870101;4352
6404460;2942968;69;False;female;7;True;False;1870474;5310
6405493;2943411;80;False;male;7;True;True;1870803;4073
6405494;2943411;79;False;female;7;True;False;1870804;1467
6405515;2943418;28;True;male;3;True;False;1870809;6683
6405516;2943418;30;True;female;4;True;False;1870810;10721
6411029;2945868;50;True;female;3;True;False;1872495;1572
6411030;2945868;18;False;female;8;True;True;1872496;2538
6411783;2946210;49;True;female;3;True;False;1872722;2423
6411784;2946210;14;False;male;8;False;False;1872723;14503
6411785;2946210;63;True;male;5;True;True;1872724;574
6413650;2947038;45;True;female;3;True;True;1873287;5247
6413651;2947038;17;False;female;8;False;False;1873288;13520
6413652;2947038;13;False;male;8;False;False;1873289;14697
6413714;2947064;88;False;female;7;True;False;1873308;3158
6415117;2947699;80;False;female;7;False;False;1873733;16912
6415777;2948003;4;False;male;8;False;False;1873938;4024
6415778;2948003;36;True;male;3;True;False;1873939;4144
6415779;2948003;36;True;female;4;True;True;1873940;7583
6415780;2948003;6;False;male;8;False;True;1873941;7512
6417992;2948961;80;False;male;7;True;True;1874632;7971
6418197;2949038;82;False;female;7;False;False;1874689;1757
6419147;2949474;29;True;male;5;True;False;1874995;6536
6423821;2951611;66;False;male;7;True;False;1876500;4368
6423822;2951611;65;False;female;7;True;False;1876501;4116
6424938;2952158;77;False;female;7;True;True;1876854;5000
6425901;2952586;51;False;female;8;True;False;1877152;8489
6425902;2952586;53;True;male;3;True;False;1877153;3442
6425903;2952586;7;False;male;8;False;False;1877154;10912
6425904;2952586;12;False;male;8;False;False;1877155;15948
6425905;2952586;15;False;female;8;True;True;1877156;2350
6426328;2952755;81;False;male;7;True;False;1877281;14145
6426329;2952755;74;False;female;7;True;True;1877282;4988
6435013;2956648;15;False;female;8;False;True;1879962;14151
6435014;2956648;12;False;male;8;False;False;1879963;874
6435015;2956648;43;True;female;5;True;False;1879964;3579
6435016;2956648;38;False;male;8;True;False;1879965;6241
6436480;2957323;28;True;female;5;False;True;1880392;5868
6436481;2957323;34;True;male;6;True;False;1880393;14074
6438216;2958086;67;False;female;7;True;False;1880927;4116
6445891;2961489;64;False;female;7;True;False;1883246;4275
6445892;2961489;63;True;male;3;True;False;1883247;4459
6448879;2962814;73;False;male;7;True;True;1884131;5119
6448880;2962814;66;False;female;8;True;False;1884132;10931
6452710;2964505;22;True;male;4;True;False;1885296;14415
6452711;2964505;52;True;female;3;True;True;1885297;1348
6452712;2964505;66;False;male;7;True;False;1885298;4368
6458242;2966922;32;True;male;4;True;False;1887006;10172
6458243;2966922;6;False;female;8;False;True;1887007;3327
6458244;2966922;28;False;female;8;False;False;1887008;1533
6465444;2970071;22;False;male;8;False;True;1889230;3428
6465445;2970071;59;True;male;6;True;False;1889231;13439
6465446;2970071;62;True;female;4;False;False;1889232;8487
6469805;2971987;1;False;female;8;False;False;1890551;10875
6469806;2971987;38;True;female;5;True;False;1890552;16268
6469807;2971987;35;True;male;4;True;False;1890553;17634
6469949;2972065;30;True;male;3;True;False;1890588;4512
6470847;2972450;1;False;female;8;False;False;1890861;7289
6470848;2972450;27;False;female;8;False;True;1890862;449
6470849;2972450;32;True;male;3;True;False;1890863;5086
6472563;2973233;30;False;male;8;True;False;1891662;1255
6472564;2973233;60;True;female;5;True;False;1891663;1596
6473764;2973778;29;True;female;4;False;True;1892005;1866
6473765;2973778;55;True;female;2;True;False;1892006;212
6478894;2976267;26;True;male;4;False;True;1893572;6600
6478895;2976267;26;False;female;8;False;True;1893573;2075
6481052;2977314;53;True;female;3;True;False;1894167;2423
6481053;2977314;17;False;male;8;True;False;1894168;3332
6481054;2977314;48;True;male;3;True;False;1894169;2552
6481055;2977314;15;False;female;8;False;True;1894170;601
6483488;2978527;48;True;male;3;True;False;1894900;8155
6484441;2978960;79;False;female;7;True;False;1895170;3681
6492495;2982758;47;True;female;4;True;False;1897604;3379
6492496;2982758;13;False;female;8;False;False;1897605;2041
6492497;2982758;43;False;male;8;True;True;1897606;13762
6492498;2982758;21;True;male;5;True;True;1897607;7042
6492499;2982758;14;False;male;8;False;False;1897608;11819
6494777;2983809;25;True;male;5;False;False;1898283;5058
6497721;2985297;43;False;male;8;True;False;1899133;4045
6499062;2985902;27;True;female;4;True;True;1899511;5727
6499063;2985902;27;True;male;3;True;False;1899512;3631
6501290;2986887;12;False;male;8;False;False;1900197;5421
6501291;2986887;52;True;male;4;True;False;1900198;703
6503597;2988058;47;True;male;3;True;True;1900878;1597
6503598;2988058;44;True;female;3;False;True;1900879;2087
6503599;2988058;5;False;male;8;False;False;1900880;6994
6503600;2988058;11;False;female;8;False;False;1900881;4545
6503718;2988121;80;False;female;7;False;True;1900916;1023
6504199;2988355;30;True;male;4;True;True;1901061;2032
6504569;2988544;33;False;male;8;False;True;1901185;1204
6505365;2988937;20;False;female;8;True;True;1901417;2982
6505366;2988937;49;True;male;3;True;False;1901418;1363
6505367;2988937;18;False;female;8;False;True;1901419;5582
6505368;2988937;50;True;female;3;True;True;1901420;3911
6506403;2989391;36;True;male;3;True;False;1901709;4207
6507885;2990143;13;False;female;8;False;False;1902138;1930
6507886;2990143;3;False;male;8;False;False;1902139;7269
6507887;2990143;36;False;female;8;False;True;1902140;7866
6508833;2990600;39;True;female;5;True;True;1902404;14459
6508834;2990600;39;True;male;3;True;False;1902405;4512
6509311;2990835;18;False;female;8;False;True;1902554;10414
6509312;2990835;23;True;female;5;True;False;1902555;2840
6509313;2990835;47;True;male;6;True;False;1902556;16256
6509314;2990835;48;True;female;4;True;True;1902557;1401
6509315;2990835;14;False;male;8;False;False;1902558;16318
6509474;2990919;29;True;male;5;False;False;1902611;255
6509475;2990919;29;True;female;3;True;False;1902612;18199
6526140;2998873;64;False;female;7;True;False;1907547;5186
6526141;2998873;66;False;male;7;True;False;1907548;4370
6528708;3000100;68;False;female;7;True;False;1908309;4529
6529986;3000724;40;True;male;6;True;False;1908705;14074
6532888;3002092;37;True;male;2;True;False;1909766;1221
6532889;3002092;5;False;female;8;False;True;1909767;8739
6532890;3002092;35;True;female;3;True;True;1909768;4525
6535839;3003422;63;True;female;3;False;False;1910696;10226
6535840;3003422;65;True;male;3;True;True;1910697;9027
6536015;3003501;81;False;male;7;True;True;1910750;6791
6536016;3003501;73;False;female;8;True;False;1910751;14544
6537403;3004128;77;False;female;7;False;False;1911193;2973
6537404;3004128;44;True;female;4;True;False;1911194;10610
6537405;3004128;40;True;male;3;True;False;1911195;4781
6537406;3004128;7;False;male;8;False;False;1911196;11819
6538082;3004456;46;True;female;3;True;False;1911412;16333
6538083;3004456;48;True;male;3;True;False;1911413;4789
6538084;3004456;19;False;female;8;False;False;1911414;13733
6538739;3004759;88;False;female;7;True;False;1911637;1175
6539483;3005096;21;True;male;5;True;True;1911855;3107
6539484;3005096;61;True;female;5;True;False;1911856;3974
6541499;3005983;70;False;female;8;True;False;1912519;6221
6541500;3005983;88;False;male;7;True;False;1912520;8642
6543183;3006762;22;True;female;5;True;True;1913050;14531
6543569;3006924;32;True;male;3;True;True;1913181;5439
6543570;3006924;32;True;female;3;True;False;1913182;4889
6546057;3008166;71;False;male;7;True;True;1913964;4669
6546058;3008166;64;False;female;7;True;False;1913965;4116
6549458;3009744;28;True;male;3;False;True;1915046;7088
6550025;3009984;3;False;male;8;False;True;1915222;5841
6550026;3009984;56;True;female;6;True;True;1915223;1586
6550027;3009984;4;False;female;8;False;False;1915224;1930
6552982;3011302;60;True;female;5;True;True;1916141;1111
6553282;3011437;14;False;male;8;False;False;1916220;15948
6553283;3011437;16;True;female;6;False;True;1916221;4467
6553284;3011437;41;False;male;8;True;False;1916222;323
6553285;3011437;12;False;female;8;False;False;1916223;13312
6553286;3011437;40;True;female;5;False;True;1916224;1868
6553800;3011684;24;True;female;4;True;True;1916398;4222
6553801;3011684;31;True;male;4;True;False;1916399;6047
6556544;3012913;1;False;female;8;False;False;1917273;3188
6556545;3012913;41;True;female;3;True;False;1917274;5398
6556546;3012913;44;True;male;3;True;False;1917275;5164
6556547;3012913;8;False;male;8;False;False;1917276;14503
6560728;3014931;11;False;female;8;False;False;1918614;5042
6560729;3014931;51;True;female;4;True;True;1918615;2711
6560730;3014931;48;True;male;3;True;False;1918616;4661
6560731;3014931;7;False;female;8;False;False;1918617;3514
6566531;3017556;48;True;male;3;True;False;1920478;6900
6571943;3019981;75;False;female;7;True;True;1922186;1296
6576197;3021914;74;False;female;7;True;False;1923518;5186
6576198;3021914;79;False;male;7;True;False;1923519;7055
6581038;3024109;64;False;male;7;True;False;1925026;5082
6582789;3024895;73;False;male;7;True;False;1925592;4431
6582790;3024895;61;True;female;6;True;False;1925593;3569
6583086;3025047;48;True;female;5;True;False;1925691;1437
6583885;3025447;55;False;male;8;True;False;1925946;3781
6585448;3026174;85;False;female;7;False;False;1926423;6814
6586473;3026662;54;True;male;3;True;False;1926760;8809
6587951;3027347;5;False;female;8;False;False;1927207;10875
6587952;3027347;36;True;male;3;True;False;1927208;5411
6587953;3027347;1;False;male;8;False;False;1927209;7346
6587954;3027347;36;True;female;3;True;False;1927210;5285
6591771;3029135;72;False;male;7;False;False;1928399;4340
6591772;3029135;69;False;female;7;False;False;1928400;4268
6592322;3029382;16;False;male;8;False;True;1928577;10953
6592323;3029382;50;True;female;4;True;True;1928578;2711
6592324;3029382;12;False;male;8;False;True;1928579;1659
6592325;3029382;48;True;male;3;True;False;1928580;11592
6594710;3030475;71;False;male;7;False;False;1929320;4340
6594711;3030475;68;False;female;7;True;False;1929321;4352
6594903;3030571;27;True;male;4;True;True;1929366;643
6594904;3030571;26;True;female;4;False;False;1929367;10862
6595826;3030981;47;True;male;5;True;False;1929642;8413
6595827;3030981;44;False;female;8;True;False;1929643;3485
6595828;3030981;5;False;male;8;False;False;1929644;16231
6595829;3030981;7;False;female;8;False;True;1929645;5667
6595830;3030981;3;False;male;8;False;True;1929646;1659
6598707;3032287;54;True;female;4;True;False;1930552;5587
6598708;3032287;55;True;male;5;True;False;1930553;1261
6598709;3032287;23;False;male;8;False;False;1930554;3069
6598710;3032287;20;False;male;8;False;True;1930555;2228
6600023;3032903;65;False;female;7;True;False;1930964;17697
6601282;3033435;6;False;female;8;False;False;1931349;2284
6601283;3033435;43;True;female;4;True;True;1931350;5239
6601284;3033435;45;True;male;3;True;True;1931351;946
6602455;3034016;49;True;male;5;False;True;1931756;1107
6610496;3037667;61;True;male;5;False;False;1934236;1027
6610497;3037667;40;False;female;8;False;True;1934237;7396
6610498;3037667;6;False;female;8;False;False;1934238;14607
6610499;3037667;2;False;male;8;False;True;1934239;8054
6610531;3037687;43;True;male;3;True;True;1934248;5439
6610532;3037687;41;True;female;3;True;False;1934249;4688
6610533;3037687;16;False;female;8;False;False;1934250;244
6610534;3037687;12;False;male;8;False;False;1934251;7704
6613755;3039167;70;False;female;7;True;False;1935291;4352
6613756;3039167;69;True;male;3;True;False;1935292;4459
6613757;3039167;32;True;female;3;True;False;1935293;5250
6623649;3043880;65;True;female;5;False;True;1938721;1529
6626460;3045212;7;False;male;8;False;False;1939662;8522
6626461;3045212;37;False;female;8;True;False;1939663;2687
6626462;3045212;2;False;female;8;False;False;1939664;7016
6626463;3045212;5;False;male;8;False;False;1939665;14503
6626464;3045212;36;False;male;8;True;False;1939666;3740
6627593;3045713;31;True;female;4;True;True;1939994;2926
6629848;3046787;58;True;male;3;True;False;1940737;1852
6630085;3046891;52;True;female;4;False;False;1940802;2012
6633070;3048323;63;False;male;7;False;False;1941745;5074
6633459;3048533;30;True;female;3;True;True;1941868;708
6633781;3048687;24;True;male;4;True;False;1941957;1695
6633782;3048687;16;False;female;8;False;True;1941958;4467
6633783;3048687;49;False;female;8;True;False;1941959;221
6633784;3048687;47;True;male;6;True;True;1941960;15069
6633785;3048687;22;True;male;6;True;False;1941961;4684
6633786;3048687;18;False;female;8;False;True;1941962;17653
6633787;3048687;17;False;female;8;False;False;1941963;13520
6633788;3048687;11;False;male;8;False;True;1941964;10183
6635992;3049707;5;False;male;8;False;False;1942656;14688
6635993;3049707;46;True;male;3;True;True;1942657;5434
6635994;3049707;9;False;female;8;False;False;1942658;16800
6636597;3049985;51;True;female;5;True;True;1942845;4862
6640538;3051882;80;False;female;7;True;False;1944075;4348
6649311;3056103;25;False;female;8;True;True;1946896;1780
6649372;3056137;77;False;male;7;True;False;1946910;10416
6649373;3056137;77;False;female;7;True;False;1946911;5111
6651997;3057447;49;True;female;4;False;True;1947767;2536
6652096;3057501;57;False;male;8;True;False;1947802;17880
6654013;3058410;43;True;female;5;True;True;1948385;2146
6654014;3058410;44;True;male;6;False;True;1948386;2196
6654015;3058410;20;False;female;8;False;True;1948387;6757
6654016;3058410;17;False;male;8;False;True;1948388;5682
6657588;3060052;30;False;female;8;False;True;1949531;14598
6659102;3060794;67;False;female;8;False;False;1950022;1501
6659103;3060794;31;False;female;8;True;True;1950023;2311
6659104;3060794;43;True;female;3;True;True;1950024;2434
6659105;3060794;41;False;female;8;False;True;1950025;2354
6660384;3061393;6;False;male;8;False;False;1950443;561
6660385;3061393;39;True;female;3;True;False;1950444;4688
6660386;3061393;38;False;male;8;True;True;1950445;1430
6660387;3061393;1;False;female;8;False;False;1950446;3514
6663031;3062590;41;False;female;8;True;True;1951296;2219
6666596;3064281;30;True;female;3;True;True;1952404;889
6672628;3067243;24;True;male;5;True;True;1954300;17340
6672878;3067351;46;True;male;5;True;True;1954372;870
6674421;3068084;62;False;male;8;True;False;1954885;3665
6675780;3068765;44;True;female;3;True;False;1955311;5206
6675781;3068765;45;True;male;3;True;False;1955312;1363
6675782;3068765;12;False;female;8;False;False;1955313;13312
6675783;3068765;12;False;female;8;False;False;1955314;9080
6676438;3069078;23;True;female;5;True;False;1955515;17210
6676439;3069078;12;False;male;8;False;False;1955516;3020
6676440;3069078;16;False;female;8;True;True;1955517;2546
6676441;3069078;46;True;female;4;True;True;1955518;6076
6676442;3069078;9;False;female;8;False;False;1955519;11661
6676528;3069113;33;True;female;3;True;True;1955542;1449
6682195;3071852;5;False;female;8;False;False;1957547;9869
6682196;3071852;40;True;female;3;True;False;1957548;4801
6682197;3071852;6;False;female;8;False;True;1957549;15188
6682198;3071852;38;True;male;3;True;False;1957550;4147
6682780;3072133;23;True;female;5;True;False;1957722;2840
6682781;3072133;31;True;male;6;True;False;1957723;15134
6686728;3073973;10;False;male;8;False;False;1958916;4874
6686729;3073973;45;True;male;3;True;True;1958917;5517
6686730;3073973;40;True;female;4;True;False;1958918;4923
6686731;3073973;1;False;male;8;False;False;1958919;15948
6686732;3073973;6;False;male;8;False;True;1958920;10099
6687890;3074531;53;True;female;4;True;False;1959273;4937
6688695;3074935;41;True;female;4;True;True;1959529;7561
6690153;3075621;24;False;male;8;False;False;1959989;15930
6690154;3075621;16;False;female;8;False;True;1959990;4467
6690155;3075621;57;True;female;3;True;False;1959991;8440
6690156;3075621;27;False;female;8;True;True;1959992;6119
6694173;3077508;54;True;female;4;True;False;1961160;2365
6694174;3077508;15;False;female;8;False;True;1961161;6513
6694175;3077508;53;True;male;3;True;True;1961162;10971
6694176;3077508;17;False;male;8;False;True;1961163;8070
6695487;3078067;22;False;male;8;False;False;1961548;15930
6695488;3078067;55;True;female;3;True;True;1961549;14463
6695537;3078083;2;False;female;8;False;False;1961559;13281
6695538;3078083;39;False;female;8;True;False;1961560;18032
6695539;3078083;12;False;female;8;False;False;1961561;8406
6695540;3078083;57;False;male;8;True;True;1961562;15109
6695803;3078210;25;True;female;3;True;True;1961644;1274
6697873;3079212;56;True;male;5;True;False;1962276;8034
6698901;3079727;78;False;female;7;True;True;1962584;307
6700049;3080229;81;False;male;7;True;True;1962932;277
6700050;3080229;82;False;female;7;False;False;1962933;18079
6701501;3080918;46;False;male;7;True;False;1963399;6325
6701502;3080918;10;False;female;8;False;False;1963400;3514
6701503;3080918;14;False;female;8;False;False;1963401;16322
6701504;3080918;44;True;female;5;True;False;1963402;17392
6703053;3081615;88;False;female;7;True;False;1963861;3421
6703054;3081615;88;False;male;7;True;True;1963862;277
6708364;3084140;18;False;female;8;False;True;1965477;11702
6708365;3084140;48;True;male;6;True;True;1965478;5874
6708366;3084140;48;True;female;5;False;True;1965479;5177
6708367;3084140;12;False;male;8;False;True;1965480;10099
6708368;3084140;21;False;male;8;False;True;1965481;5937
6708369;3084140;16;False;female;8;True;True;1965482;2613
6709571;3084696;49;True;male;2;True;False;1965846;3984
6710625;3085209;54;True;female;3;True;False;1966185;10604
6710626;3085209;25;True;male;6;True;False;1966186;3337
6714178;3086811;17;False;male;8;False;True;1967275;2228
6714179;3086811;47;True;female;3;True;True;1967276;5247
6714180;3086811;51;True;male;3;True;False;1967277;17457
6714453;3086940;40;True;female;5;False;False;1967381;1794
6714454;3086940;40;False;male;8;True;False;1967382;436
6721705;3090474;21;False;male;8;True;True;1969589;515
6721706;3090474;50;True;male;3;True;False;1969590;4125
6721707;3090474;46;True;female;3;True;False;1969591;11154
6721708;3090474;11;False;female;8;False;False;1969592;4202
6723548;3091397;59;True;female;5;True;False;1970133;4668
6723549;3091397;62;False;male;7;True;True;1970134;5308
6723550;3091397;21;False;male;8;False;True;1970135;14266
6723954;3091578;84;False;male;7;True;False;1970253;11793
6723998;3091611;27;True;female;3;True;True;1970272;5163
6726479;3092831;17;False;female;8;False;False;1971046;6607
6732546;3095666;52;True;male;3;True;True;1972917;2529
6734390;3096548;6;False;male;8;False;False;1973490;8469
6734391;3096548;10;False;male;8;False;False;1973491;3276
6734392;3096548;41;True;male;3;True;False;1973492;4147
6734468;3096584;23;True;female;4;False;False;1973513;10862
6735783;3097207;22;False;male;8;True;True;1973902;854
6736035;3097316;68;False;female;7;True;False;1973989;4597
6736036;3097316;40;False;male;8;True;True;1973990;2337
6738236;3098371;51;True;male;2;True;False;1974768;1130
6738237;3098371;40;False;female;8;True;False;1974769;8246
6738238;3098371;7;False;female;8;False;False;1974770;11775
6739148;3098780;41;True;female;5;True;False;1975036;1390
6739149;3098780;13;False;male;8;False;False;1975037;6592
6739150;3098780;16;False;male;8;False;True;1975038;6518
6739151;3098780;51;True;male;4;True;False;1975039;2817
6740825;3099579;44;True;male;3;True;False;1975506;5230
6741170;3099746;57;False;female;8;False;True;1975615;5970
6742259;3100341;82;False;male;7;True;False;1975956;5314
6744697;3101497;62;True;male;3;True;False;1976677;2359
6744698;3101497;61;True;male;3;True;True;1976678;2633
6746144;3102237;53;True;female;4;True;False;1977110;2302
6746554;3102444;26;True;female;4;True;False;1977243;17213
6747675;3103003;4;False;male;8;False;False;1977566;5170
6747676;3103003;9;False;male;8;False;False;1977567;3020
6747677;3103003;11;False;female;8;False;True;1977568;2914
6747678;3103003;39;True;female;3;True;False;1977569;4801
6747679;3103003;42;True;male;3;True;False;1977570;4106
6748658;3103488;32;True;male;4;True;False;1977850;16983
6753998;3106130;31;False;male;8;True;False;1979391;5321
6753999;3106130;31;True;female;3;True;False;1979392;5294
6755271;3106736;35;True;male;4;True;True;1979756;1377
6756927;3107565;78;False;female;7;False;True;1980259;1959
6756928;3107565;80;False;male;7;True;True;1980260;6015
6759388;3108742;21;False;female;8;False;True;1980960;3374
6759389;3108742;26;False;male;8;True;True;1980961;11381
6759390;3108742;56;True;female;5;False;False;1980962;4394
6759610;3108856;46;True;female;3;True;True;1981039;2202
6762368;3110234;34;True;female;3;True;False;1981904;5250
6762369;3110234;40;True;male;3;True;False;1981905;4133
6766841;3112423;51;True;female;5;True;False;1983160;4620
6769416;3113679;27;True;female;3;True;True;1983908;14965
6769417;3113679;28;True;male;3;True;False;1983909;5051
6778661;3118275;33;True;male;4;True;True;1986602;7310
6779945;3118874;53;False;male;8;True;True;1986988;1925
6779946;3118874;45;False;female;8;False;False;1986989;1749
6782794;3120219;25;True;male;6;True;False;1987991;14694
6782795;3120219;24;False;male;8;False;True;1987992;2228
6782796;3120219;64;False;female;8;True;False;1987993;6221
6782797;3120219;81;False;male;7;True;False;1987994;4057
6784828;3120922;9;False;male;8;False;False;1988608;3020
6784829;3120922;37;True;female;4;True;False;1988609;4518
6790026;3122843;7;False;female;8;False;False;1990130;17865
6790027;3122843;35;False;female;8;True;True;1990131;3349
6790028;3122843;44;True;male;4;True;False;1990132;4698
6790029;3122843;10;False;female;8;False;False;1990133;6829
6790030;3122843;11;False;female;8;False;False;1990134;11775
6792382;3123746;81;False;male;7;True;False;1990863;1538
6792383;3123746;78;False;female;8;False;False;1990864;2269
6796277;3125220;21;False;male;8;False;True;1992067;3902
6796278;3125220;51;True;male;4;True;False;1992068;8073
6796279;3125220;19;False;male;8;False;False;1992069;14702
6796280;3125220;13;False;male;8;False;False;1992070;5068
6797175;3125573;5;False;female;8;False;False;1992341;11775
6797176;3125573;30;False;female;8;True;False;1992342;5628
6797177;3125573;38;True;male;2;True;False;1992343;7229
6797178;3125573;8;False;female;8;False;False;1992344;10337
6798666;3126142;57;False;female;8;True;True;1992792;4862
6798667;3126142;33;True;female;4;True;False;1992793;501
6798668;3126142;9;False;male;8;False;True;1992794;8054
6800606;3126953;75;False;male;7;True;False;1993432;2539
6800607;3126953;68;False;female;7;True;True;1993433;4900
6810193;3130824;43;True;female;5;False;True;1996416;1909
6810194;3130824;16;False;female;8;False;False;1996417;3123
6810195;3130824;18;False;male;8;False;True;1996418;1122
6810196;3130824;12;False;male;8;False;False;1996419;2141
6811966;3131498;6;False;female;8;False;False;1996954;13742
6811967;3131498;4;False;female;8;False;False;1996955;7484
6811968;3131498;37;True;male;6;True;True;1996956;2123
6811969;3131498;8;False;female;8;False;False;1996957;13742
6811970;3131498;37;False;female;8;True;False;1996958;1120
6811971;3131498;72;False;male;7;False;False;1996959;15067
6811972;3131498;69;False;female;7;False;False;1996960;4986
6816075;3133015;69;False;female;7;True;True;1998145;4547
6821429;3135113;54;False;female;8;True;False;1999752;1275
6821430;3135113;21;True;male;5;False;False;1999753;4725
6821431;3135113;22;False;male;8;False;True;1999754;15076
6821432;3135113;58;False;male;8;True;True;1999755;4323
6824833;3136421;19;False;male;8;False;True;2000831;6736
6824834;3136421;54;True;female;5;True;True;2000832;5458
6824835;3136421;17;False;female;8;False;False;2000833;1533
6824836;3136421;57;True;male;6;True;False;2000834;5704
6824837;3136421;22;False;male;8;False;False;2000835;1238
6827895;3137557;30;True;male;3;True;True;2001758;4648
6833115;3139569;6;False;male;8;False;False;2003325;4874
6833116;3139569;32;True;female;3;True;False;2003326;5250
6833498;3139744;55;False;female;8;False;True;2003444;5470
6835801;3140643;44;False;female;8;True;True;2004139;2101
6835802;3140643;61;True;male;6;True;True;2004140;7272
6835803;3140643;8;False;male;8;False;False;2004141;3982
6835804;3140643;7;False;female;8;False;False;2004142;1966
6835805;3140643;13;False;male;8;False;True;2004143;13437
6839062;3141952;49;True;male;3;True;True;2005153;2118
6839063;3141952;22;True;male;4;True;True;2005154;728
6840343;3142472;71;False;female;7;True;True;2005555;4900
6840344;3142472;73;False;male;7;True;False;2005556;4680
6842324;3143263;5;False;male;8;False;False;2006136;8469
6842325;3143263;6;False;female;8;False;True;2006137;16819
6842326;3143263;32;False;female;8;True;False;2006138;18032
6842327;3143263;8;False;male;8;False;False;2006139;7893
6842930;3143502;44;True;male;6;True;False;2006333;4757
6842931;3143502;33;True;male;6;True;False;2006334;7452
6848802;3145754;73;False;female;8;False;True;2008156;18201
6848803;3145754;30;True;male;6;True;True;2008157;17218
6849113;3145867;49;True;female;3;True;True;2008263;14569
6855910;3148549;37;False;male;8;True;False;2010327;6848
6856495;3148746;40;True;female;5;True;False;2010471;2646
6856496;3148746;21;False;male;8;False;False;2010472;11713
6856497;3148746;17;False;female;8;True;False;2010473;1711
6857063;3148969;4;False;female;8;False;True;2010631;8739
6857064;3148969;37;True;male;6;True;True;2010632;17185
6857065;3148969;1;False;male;8;False;False;2010633;10490
6857066;3148969;32;False;female;8;False;False;2010634;17422
6857839;3149295;22;True;male;5;True;True;2011162;5605
6859878;3150297;56;True;male;4;False;False;2011807;420
6859879;3150297;57;True;female;4;True;False;2011808;2849
6859880;3150297;28;True;female;4;True;False;2011809;17028
6865451;3152978;59;True;female;4;True;False;2013558;8064
6867004;3153734;39;True;male;4;True;False;2014036;4663
6867005;3153734;33;True;female;4;True;False;2014037;6799
6871903;3156046;13;False;female;8;False;True;2015551;1447
6871904;3156046;44;True;female;3;True;False;2015552;4889
6877107;3158608;88;False;female;7;False;False;2017247;419
6878487;3159265;63;False;male;7;True;True;2017667;4883
6878488;3159265;69;False;male;7;True;True;2017668;4902
6878527;3159296;44;True;male;4;True;False;2017684;239
6878528;3159296;10;False;male;8;False;False;2017685;11507
6878529;3159296;45;True;female;4;True;False;2017686;14882
6878530;3159296;8;False;female;8;False;False;2017687;4121
6878947;3159506;63;True;female;3;True;False;2017807;15822
6883957;3161913;26;True;female;3;True;True;2019356;1369
6884584;3162198;41;True;male;4;True;True;2019548;5460
6884585;3162198;33;True;female;4;True;True;2019549;7903
6884586;3162198;1;False;female;8;False;True;2019550;6135
6884587;3162198;3;False;male;8;False;False;2019551;7346
6889092;3164398;8;False;male;8;False;False;2020919;5835
6889093;3164398;24;False;female;8;False;True;2020920;723
