household_id;iris_id;commune_id;departement_id;region_id;car_availability;bike_availability;use_motorcycle;number_of_vehicles;number_of_bikes;income;census_household_id
2700046;914770106;91477;91;11.0;all;some;False;2;3;839.7762878627196;791298
2701991;914770108;91477;91;11.0;some;some;False;1;3;8751.259833289228;791899
2702188;914770103;91477;91;11.0;all;all;False;1;2;2145.7994016633047;791955
2702257;914770105;91477;91;11.0;all;none;False;3;0;2407.6387985536685;791976
2702567;916590000;91659;91;11.0;all;all;False;1;2;2370.867769378876;792070
2703070;915210107;91521;91;11.0;some;none;False;3;0;3483.961914714489;792221
2703150;915210111;91521;91;11.0;all;some;False;2;3;6056.6738537738665;792242
2703542;915210101;91521;91;11.0;all;all;False;2;2;2943.8638470487444;792370
2704946;915210106;91521;91;11.0;all;all;False;1;1;1740.557982935198;792793
2708084;912350103;91235;91;11.0;all;all;False;1;2;627.2020509595218;793717
2711454;915210102;91521;91;11.0;all;some;False;3;2;8961.278550572748;794692
2711484;916590000;91659;91;11.0;some;all;False;1;4;2135.3853612017315;794700
2711671;912350101;91235;91;11.0;all;all;False;1;4;4262.078239224655;794755
2712467;915210102;91521;91;11.0;some;some;False;2;1;4303.564208717518;794982
2714177;915210110;91521;91;11.0;some;some;False;1;2;4966.093565161192;795483
2714599;910860101;91086;91;11.0;some;none;False;2;0;8292.155777582322;795593
2717064;916590000;91659;91;11.0;all;none;False;2;0;3643.9513103372233;796293
2718235;915210108;91521;91;11.0;some;none;False;1;0;2587.8881887494676;796619
2722356;915210109;91521;91;11.0;some;none;False;1;0;941.4779546550435;797788
2723556;915210104;91521;91;11.0;all;none;False;1;0;3118.5861689112203;798132
2723645;915210111;91521;91;11.0;some;none;False;1;0;2695.5469261559674;798155
2724918;915210103;91521;91;11.0;none;none;False;0;0;1051.7003728349084;798516
2729885;915490115;91549;91;11.0;none;all;False;0;3;2276.3098644445154;799974
2731212;915490104;91549;91;11.0;all;all;False;4;4;4253.762598035761;800354
2731250;915490113;91549;91;11.0;all;all;False;2;2;4715.729324210647;800365
2732342;914340106;91434;91;11.0;all;none;False;3;0;5828.04245251886;800699
2734626;915490103;91549;91;11.0;all;all;False;1;2;795.61782520619;801372
2734893;915490112;91549;91;11.0;all;all;False;3;4;7109.655911807622;801454
2735023;914340103;91434;91;11.0;all;all;False;2;2;112.06610395162193;801495
2736015;915490113;91549;91;11.0;all;none;False;2;0;3613.9256966433195;801798
2738093;914340102;91434;91;11.0;all;some;False;1;1;7532.7741730304415;802404
2738621;914340101;91434;91;11.0;some;some;False;1;1;1881.290853945602;802552
2739404;915490106;91549;91;11.0;all;all;False;1;2;2233.7706615258558;802778
2740291;914340103;91434;91;11.0;some;none;False;1;0;2183.7603922638004;803031
2740340;914340105;91434;91;11.0;all;some;False;2;2;2795.3532442818237;803046
2742339;915490109;91549;91;11.0;all;none;False;1;0;4934.580698188707;803646
2742727;914340107;91434;91;11.0;all;all;False;3;3;5285.800193382808;803761
2743294;915490104;91549;91;11.0;some;none;False;2;0;1076.564044269956;803922
2744387;915490112;91549;91;11.0;all;all;False;1;1;1887.738433161138;804241
2746554;915490106;91549;91;11.0;some;all;False;1;3;2376.444302750426;804868
2747267;914340104;91434;91;11.0;all;all;False;3;3;3282.811315748834;805075
2747447;916650000;91665;91;11.0;all;all;False;1;2;2780.5393467121203;805128
2747965;915490113;91549;91;11.0;all;all;False;1;1;1989.9364479056885;805276
2748350;916670000;91667;91;11.0;all;some;False;2;2;3792.9941833405283;805389
2750569;915490104;91549;91;11.0;none;all;False;0;3;1252.3856565354147;806029
2750641;915490107;91549;91;11.0;some;all;False;2;3;6631.449177939807;806050
2751025;916670000;91667;91;11.0;all;none;False;3;0;8535.129649254583;806169
2751421;915490114;91549;91;11.0;some;all;False;1;9;2342.702670084977;806289
2752904;916670000;91667;91;11.0;some;none;False;1;0;5387.097966154237;806717
2753766;914320101;91432;91;11.0;all;none;False;1;0;45.214183506756335;806978
2754236;914320104;91432;91;11.0;all;none;False;1;0;1954.2416375311448;807116
2754800;915890101;91589;91;11.0;some;none;False;1;0;5204.084932878942;807292
2756501;914320101;91432;91;11.0;all;none;False;3;0;2110.7891436389605;807809
2757155;915890114;91589;91;11.0;all;some;False;3;2;5545.512130207453;808016
2758176;914320103;91432;91;11.0;all;none;False;2;0;5391.613499416513;808333
2758984;915890111;91589;91;11.0;some;some;False;1;1;3634.699931700273;808581
2759467;915890108;91589;91;11.0;all;some;False;3;1;3232.8380616552586;808723
2759669;915890114;91589;91;11.0;all;none;False;1;0;6128.916158068754;808787
2759805;915890104;91589;91;11.0;all;none;False;1;0;3731.953466704446;808826
2759848;916790000;91679;91;11.0;all;none;False;2;0;2585.1301532646303;808838
2760054;914320102;91432;91;11.0;some;some;False;1;1;3658.4033869099067;808906
2765174;915890111;91589;91;11.0;none;some;False;0;1;5575.595690320029;810456
2765951;915890114;91589;91;11.0;all;some;False;2;1;4978.404203672085;810689
2766962;915890109;91589;91;11.0;all;none;False;2;0;2282.2553452254547;811008
2769751;914320104;91432;91;11.0;all;all;False;1;1;3258.340218135331;811906
2770456;915890113;91589;91;11.0;all;none;False;2;0;6951.5540877525655;812131
2771541;915890107;91589;91;11.0;all;none;False;2;0;8062.7251134077915;812468
2771825;914320101;91432;91;11.0;all;some;False;2;2;8873.409226211357;812551
2772400;915890106;91589;91;11.0;all;none;False;1;0;870.9648397276079;812718
2772430;914320103;91432;91;11.0;all;none;False;1;0;1860.096497156689;812725
2773003;915890101;91589;91;11.0;some;none;False;1;0;5310.576695765677;812909
2773534;915890106;91589;91;11.0;some;some;False;1;2;2675.4342622359723;813066
2773812;915890109;91589;91;11.0;none;none;False;0;0;2915.2996360028765;813147
2774940;914320104;91432;91;11.0;all;some;False;2;2;5403.748529191028;813481
2775009;915890105;91589;91;11.0;all;all;False;1;2;3900.253775678688;813504
2776019;914320101;91432;91;11.0;all;some;False;2;1;7889.655444895338;813820
2776609;916850000;91685;91;11.0;all;all;False;1;3;2409.7811319133953;813998
2777802;916610102;91661;91;11.0;all;all;False;1;3;2640.9508750368477;814370
2778298;916610101;91661;91;11.0;all;all;False;1;3;403.9528833120535;814513
2780008;916610101;91661;91;11.0;all;some;False;2;2;4485.728140455454;815018
2780720;916610102;91661;91;11.0;all;none;False;1;0;2963.4472752173274;815229
2781031;916850000;91685;91;11.0;all;none;False;3;0;3907.534476440139;815314
2782302;916920107;91692;91;11.0;none;none;False;0;0;1657.084324031232;815681
2782537;913630102;91363;91;11.0;some;none;False;1;0;4556.400772212495;815751
2782835;916920106;91692;91;11.0;all;none;False;3;0;5705.570751065295;815831
2784448;916610102;91661;91;11.0;all;none;False;2;0;4450.668496596627;816304
2785411;916920107;91692;91;11.0;some;none;False;2;0;5055.551732593092;816569
2785741;916850000;91685;91;11.0;some;none;False;1;0;3413.8894970396495;816663
2785955;916920101;91692;91;11.0;some;none;False;1;0;4452.385363720706;816728
2786355;916610103;91661;91;11.0;all;all;False;1;4;5157.459164869948;816839
2787482;916920103;91692;91;11.0;all;all;False;1;1;1596.6090827308358;817160
2788508;916920101;91692;91;11.0;all;all;False;1;2;1248.6129074485846;817458
2789324;916920101;91692;91;11.0;all;all;False;1;3;1745.338303636006;817684
2790198;916920105;91692;91;11.0;all;all;False;1;2;1551.5465428597142;817924
2790751;916920107;91692;91;11.0;some;some;False;2;2;3117.480673715684;818082
2792130;916890000;91689;91;11.0;all;all;False;1;3;4665.795601085972;818474
2792774;916920107;91692;91;11.0;all;all;False;2;3;2071.0032637814907;818663
2792879;916610103;91661;91;11.0;all;none;False;3;0;6740.537249187693;818688
2794235;916920101;91692;91;11.0;none;none;False;0;0;2365.5320055159164;819063
2794242;916920101;91692;91;11.0;all;some;False;2;1;2351.7870262846095;819066
2794620;916920101;91692;91;11.0;some;none;False;1;0;2123.833463506076;819177
2795801;916890000;91689;91;11.0;all;some;False;2;2;4688.886708554587;819518
2797437;916920105;91692;91;11.0;none;none;False;0;0;901.5932035920293;819989
2797940;916920104;91692;91;11.0;all;none;False;1;0;980.9579797104823;820125
2798144;916920102;91692;91;11.0;some;all;False;1;2;2285.2242419828117;820176
2799730;913630102;91363;91;11.0;some;some;False;1;1;3568.9925117156736;820619
2800485;916570109;91657;91;11.0;none;none;False;0;0;1584.946786929115;820841
2802995;916570105;91657;91;11.0;some;none;False;1;0;2264.117246242765;821563
2803059;916570105;91657;91;11.0;none;none;False;0;0;8675.044978644537;821581
2803113;916570107;91657;91;11.0;all;some;False;3;2;611.8865038848685;821596
2803667;916570104;91657;91;11.0;all;some;False;1;2;1971.8323918278302;821763
2803892;916570106;91657;91;11.0;all;some;False;2;1;6910.826017491984;821838
2804685;916570103;91657;91;11.0;some;some;False;1;1;3722.6144552473534;822070
2805049;911910103;91191;91;11.0;some;some;False;1;1;1611.814504067571;822173
2806614;916570109;91657;91;11.0;some;none;False;2;0;6279.234126404913;822632
2807114;916570109;91657;91;11.0;some;some;False;2;1;7705.770573308498;822772
2807471;916570108;91657;91;11.0;all;none;False;1;0;1715.297554413277;822873
2807990;916570106;91657;91;11.0;all;none;False;1;0;4519.365483758642;823015
2808170;916570109;91657;91;11.0;some;some;False;1;2;8724.226975479745;823066
2808573;916570106;91657;91;11.0;all;all;False;1;1;1005.8849126009995;823179
2808791;916570102;91657;91;11.0;some;some;False;3;2;4414.964357332716;823243
2809043;911910102;91191;91;11.0;some;all;False;1;2;4688.504370245963;823317
2809075;911910101;91191;91;11.0;some;all;False;1;3;5522.10159861494;823325
2809084;916570106;91657;91;11.0;all;all;False;2;2;1862.6468143759362;823329
2809535;916570109;91657;91;11.0;all;none;False;1;0;1621.9392598666388;823457
2810721;916570105;91657;91;11.0;all;all;False;1;1;1256.7728974740965;823812
2812252;916570108;91657;91;11.0;none;none;False;0;0;1079.7340417742698;824252
2813508;911910103;91191;91;11.0;all;none;False;1;0;3081.700112502137;824607
2814937;911910104;91191;91;11.0;all;some;False;3;2;9767.69773937877;825026
2815332;916570101;91657;91;11.0;all;some;False;2;2;2928.1587477419807;825139
2816864;912860102;91286;91;11.0;some;none;False;1;0;2592.857407695498;825608
2819558;912860103;91286;91;11.0;some;some;False;1;2;6339.669062341243;826421
2819725;916870111;91687;91;11.0;all;none;False;1;0;1426.2457975245234;826469
2821772;916870107;91687;91;11.0;none;none;False;0;0;2806.8191939530257;827082
2822792;916870103;91687;91;11.0;all;all;False;1;2;3243.1248074799555;827404
2824839;916870103;91687;91;11.0;all;all;False;1;1;2357.1137870540315;828032
2826323;912860107;91286;91;11.0;all;none;False;1;0;6054.325047041473;828495
2826459;912860109;91286;91;11.0;none;none;False;0;0;974.324727175219;828537
2827545;912860103;91286;91;11.0;some;none;False;1;0;3053.5028222853575;828872
2827583;916870112;91687;91;11.0;all;all;False;1;1;1544.638366204352;828887
2828704;916870101;91687;91;11.0;none;none;False;0;0;4121.950725864222;829217
2829257;916870111;91687;91;11.0;all;all;False;1;1;1490.4263913118637;829388
2830488;916870101;91687;91;11.0;all;none;False;1;0;2475.697940307574;829776
2833178;916870109;91687;91;11.0;some;none;False;1;0;3921.404564166544;830622
2835127;916870108;91687;91;11.0;some;none;False;1;0;2249.524380807534;831214
2835491;912860103;91286;91;11.0;none;none;False;0;0;1203.8914490073312;831326
2835563;912860105;91286;91;11.0;some;none;False;1;0;3408.9731906739603;831349
2836918;916870107;91687;91;11.0;none;none;False;0;0;2716.7191677834517;831766
2837087;916870101;91687;91;11.0;none;none;False;0;0;1149.8626341646302;831814
2839548;916910105;91691;91;11.0;all;some;False;1;1;68.27042023156177;832576
2840906;916910107;91691;91;11.0;all;all;False;1;3;4053.402409595844;833014
2847928;916910103;91691;91;11.0;all;none;False;2;0;6148.625210258027;835236
2847986;916910103;91691;91;11.0;all;none;False;2;0;2770.5005390975393;835251
2849785;916910101;91691;91;11.0;none;none;False;0;0;488.1786069380173;835816
2850327;911140102;91114;91;11.0;none;none;False;0;0;2559.3996437536853;835978
2852297;911140102;91114;91;11.0;none;none;False;0;0;2145.974405296823;836575
2852635;911140104;91114;91;11.0;all;none;False;1;0;1796.480834782009;836673
2852927;911140104;91114;91;11.0;some;some;False;3;2;6496.814128446751;836766
2854100;911140104;91114;91;11.0;some;none;False;1;0;3044.31354064774;837129
2854328;911140103;91114;91;11.0;all;all;False;1;1;2410.392784189235;837196
2855307;911140103;91114;91;11.0;none;some;False;0;1;420.43815062812416;837501
2855929;911140102;91114;91;11.0;some;none;False;1;0;4372.371699025082;837690
2856623;911140103;91114;91;11.0;none;none;False;0;0;2757.142708924862;837898
2856816;911140102;91114;91;11.0;some;some;False;1;2;6676.404586038122;837954
2857029;911140103;91114;91;11.0;some;none;False;1;0;5644.540666570545;838019
2857557;911140105;91114;91;11.0;some;all;False;1;5;3825.042317867954;838189
2858478;911140102;91114;91;11.0;all;all;False;1;3;3003.674852398639;838474
2859124;911140101;91114;91;11.0;all;some;False;2;1;6656.308263726864;838675
2859126;911140104;91114;91;11.0;all;all;False;2;2;1932.4399907759384;838676
2859137;911140103;91114;91;11.0;some;all;False;1;2;6725.665737460999;838679
2859607;911140102;91114;91;11.0;some;all;False;1;2;2849.8606759006752;838824
2860226;911140101;91114;91;11.0;all;some;False;1;1;2567.7693228023245;839010
2863174;914210108;91421;91;11.0;some;none;False;1;0;1737.326815810086;839926
2864508;914210105;91421;91;11.0;none;none;False;0;0;7824.73663759548;840350
2866724;914210107;91421;91;11.0;all;none;False;2;0;2629.9588505201095;841042
2868444;914210106;91421;91;11.0;none;none;False;0;0;2529.832128894767;841586
2868508;914210108;91421;91;11.0;none;none;False;0;0;2054.149723192477;841607
2872388;920020107;92002;92;11.0;some;all;False;1;4;5917.94167756609;842833
2872400;920020402;92002;92;11.0;all;none;False;1;0;2617.9912939890964;842837
2872460;920020406;92002;92;11.0;some;some;False;3;1;5280.954860910511;842857
2872986;920020304;92002;92;11.0;all;none;False;2;0;2082.2951457387267;843027
2873160;920020401;92002;92;11.0;all;all;False;1;4;6711.292429090465;843088
2873629;920020104;92002;92;11.0;none;all;False;0;3;3046.5256078439897;843238
2874806;920020406;92002;92;11.0;some;all;False;1;2;3104.4361967474715;843595
2876264;920020303;92002;92;11.0;some;some;False;1;2;11143.260464663252;844061
2876393;920020102;92002;92;11.0;none;none;False;0;0;1512.2353758469949;844101
2876643;920020407;92002;92;11.0;all;some;False;2;2;4001.490223895581;844183
2876689;920020101;92002;92;11.0;some;some;False;2;2;3380.955022693046;844197
2876935;920020402;92002;92;11.0;all;all;False;1;6;3006.2677260471323;844282
2877858;920020105;92002;92;11.0;all;some;False;2;3;5709.919164659496;844593
2878834;920020406;92002;92;11.0;all;all;False;1;2;4983.908495545919;844893
2879074;920020402;92002;92;11.0;all;all;False;1;1;4407.040562958796;844960
2880006;920020406;92002;92;11.0;all;some;False;1;1;6208.082340924595;845261
2880415;920020406;92002;92;11.0;all;none;False;2;0;873.0811994532974;845392
2880573;920020204;92002;92;11.0;none;some;False;0;1;5580.9614279956695;845434
2882319;920020107;92002;92;11.0;none;none;False;0;0;4901.562292926623;845987
2885716;920020101;92002;92;11.0;all;none;False;1;0;1752.0190600993196;847116
2885790;920020203;92002;92;11.0;some;none;False;1;0;12536.856990440674;847140
2886389;920020308;92002;92;11.0;some;some;False;1;2;8918.049407318209;847326
2888385;920020405;92002;92;11.0;some;none;False;2;0;11085.71666328234;847944
2889607;920020407;92002;92;11.0;all;none;False;1;0;3167.932935705249;848344
2889770;920020302;92002;92;11.0;all;none;False;1;0;2683.2583953362105;848390
2890313;920020201;92002;92;11.0;some;some;False;1;2;11790.107981223506;848562
2890882;920020201;92002;92;11.0;all;all;False;2;2;2857.8185761672985;848737
2891026;920020301;92002;92;11.0;all;none;False;1;0;2344.5338017014956;848787
2895149;920020305;92002;92;11.0;all;none;False;2;0;13732.382184249442;850090
2895678;920020103;92002;92;11.0;some;all;False;1;2;2889.464270348221;850257
2898074;920070112;92007;92;11.0;none;none;False;0;0;2918.7244905489156;851017
2898110;920070112;92007;92;11.0;none;all;False;1;2;1127.8884160745145;851028
2898548;920070110;92007;92;11.0;all;some;False;1;3;6083.718975266022;851168
2900983;920140103;92014;92;11.0;none;all;False;1;2;713.8447680796754;851934
2901039;920070117;92007;92;11.0;some;some;False;1;1;3142.484833802893;851953
2902893;920070109;92007;92;11.0;all;all;False;1;2;1767.0421060103695;852541
2903328;920070105;92007;92;11.0;all;all;False;2;2;711.6983389791752;852692
2903976;920070103;92007;92;11.0;some;some;False;1;2;9323.62566222235;852899
2905618;920070106;92007;92;11.0;some;none;False;1;0;4447.703462920983;853410
2906240;920070104;92007;92;11.0;some;all;False;1;4;2245.0243972006483;853633
2906699;920140103;92014;92;11.0;none;none;False;0;0;4914.081274453122;853778
2906933;920070107;92007;92;11.0;all;some;False;2;1;3178.1824435693256;853856
2908214;920140108;92014;92;11.0;some;some;False;1;1;6169.834920918501;854279
2909453;920140107;92014;92;11.0;all;none;False;1;0;4200.721268615662;854666
2910337;920140105;92014;92;11.0;all;all;False;1;2;1280.0812015704428;854954
2911259;920140107;92014;92;11.0;all;all;False;1;2;1818.7853521879294;855254
2912539;920140105;92014;92;11.0;none;none;False;1;0;173.78667833387823;855683
2914038;920070117;92007;92;11.0;some;none;False;1;0;3474.989980660769;856164
2914251;920070111;92007;92;11.0;none;none;False;0;0;1362.0550564582863;856231
2917231;920070111;92007;92;11.0;none;none;False;0;0;1385.0009383596755;857175
2917804;920140108;92014;92;11.0;all;none;False;2;0;1985.3739760861465;857348
2917998;920140104;92014;92;11.0;none;all;False;0;2;7764.876817305142;857413
2918029;920070113;92007;92;11.0;none;none;False;0;0;960.778445960749;857423
2918712;920140103;92014;92;11.0;none;some;False;0;2;2769.749520484971;857644
2919072;920140105;92014;92;11.0;none;all;False;0;1;3324.1540576613475;857765
2920424;920070106;92007;92;11.0;none;none;False;0;0;3169.9202082536767;858202
2924100;920070116;92007;92;11.0;all;all;False;1;2;2235.6099337985975;859397
2924163;920070116;92007;92;11.0;some;some;False;1;1;5433.986654362285;859417
2925243;920070106;92007;92;11.0;all;all;False;2;4;2190.5583613436947;859766
2926680;920720110;92072;92;11.0;all;some;False;3;1;7566.711554414159;860235
2931000;920720106;92072;92;11.0;none;some;False;0;1;12271.787945843493;861626
2931897;920720108;92072;92;11.0;none;none;False;0;0;1.2278182058890463;861898
2931969;920720103;92072;92;11.0;all;all;False;1;2;3810.47892316405;861919
2932082;920720103;92072;92;11.0;all;none;False;1;0;3256.224170038877;861955
2932353;920720110;92072;92;11.0;all;none;False;2;0;5170.7069163814795;862034
2935590;920720104;92072;92;11.0;all;none;False;1;0;4310.269967543698;863017
2936110;920190113;92019;92;11.0;some;all;False;1;2;4023.601146041712;863194
2937521;920600101;92060;92;11.0;some;all;False;1;4;8772.817169964908;863644
2937654;920190111;92019;92;11.0;all;none;False;1;0;478.2520556750044;863688
2937884;920600104;92060;92;11.0;all;some;False;2;2;7485.519701181945;863760
2939255;920600102;92060;92;11.0;none;all;False;0;1;97.22725606965463;864199
2941513;920600107;92060;92;11.0;all;all;False;1;2;2986.3945099652683;864900
2942419;920190104;92019;92;11.0;some;some;False;1;1;128.57425156794758;865191
2942968;920600106;92060;92;11.0;all;none;False;1;0;3946.742255693839;865360
2943411;920190102;92019;92;11.0;all;some;False;2;1;5734.167592014531;865498
2943418;920600107;92060;92;11.0;all;none;False;2;0;3737.0786146601677;865500
2945868;920600108;92060;92;11.0;all;some;False;2;1;3844.2907564137686;866259
2946210;920190113;92019;92;11.0;some;some;False;1;2;9198.368563270447;866365
2947038;920710107;92071;92;11.0;all;some;False;1;2;3396.077219592561;866618
2947064;920190104;92019;92;11.0;all;none;False;1;0;3377.8357778510867;866626
2947699;920190109;92019;92;11.0;none;none;False;0;0;3942.3909663942836;866825
2948003;920190104;92019;92;11.0;all;none;False;2;0;8267.142810126576;866922
2948961;920190102;92019;92;11.0;all;none;False;1;0;1700.281098986037;867229
2949038;920600102;92060;92;11.0;none;none;False;0;0;1574.3601136488303;867252
2949474;920600106;92060;92;11.0;all;all;False;2;1;3653.1821592670176;867394
2951611;920190102;92019;92;11.0;some;none;False;1;0;4473.60472617972;868076
2952158;920190102;92019;92;11.0;all;none;False;1;0;3363.2425524564896;868243
2952586;920190114;92019;92;11.0;some;some;False;1;2;3667.2052996598254;868379
2952755;920600108;92060;92;11.0;all;none;False;2;0;5408.171676756289;868431
2956648;920600106;92060;92;11.0;some;some;False;1;1;9880.509208505795;869654
2957323;920190104;92019;92;11.0;all;all;False;1;2;3506.5995276059302;869856
2958086;920600106;92060;92;11.0;all;none;False;1;0;2992.1111288073116;870099
2961489;920190114;92019;92;11.0;all;all;False;2;2;1824.6980171989157;871156
2962814;920190111;92019;92;11.0;some;none;False;1;0;5985.995779565898;871567
2964505;920710107;92071;92;11.0;some;some;False;1;2;8212.044172093585;872095
2966922;920710107;92071;92;11.0;all;some;False;2;2;12367.015901750801;872856
2970071;920600105;92060;92;11.0;all;none;False;1;0;5304.031681593325;873845
2971987;920600101;92060;92;11.0;all;all;False;2;3;4835.506822179006;874439
2972065;920190104;92019;92;11.0;all;all;False;1;2;3279.111623272819;874458
2972450;920600109;92060;92;11.0;all;all;False;1;3;389.6283649315438;874578
2973233;920320110;92032;92;11.0;some;none;False;1;0;2877.560044708342;874826
2973778;920200111;92020;92;11.0;all;some;False;1;1;3070.394937831766;874988
2976267;920200101;92020;92;11.0;none;none;False;0;0;732.730394283889;875785
2977314;920200101;92020;92;11.0;some;some;False;1;2;6580.466343067047;876100
2978527;920200101;92020;92;11.0;all;all;False;1;4;4061.180031588555;876484
2978960;920320110;92032;92;11.0;all;all;False;1;2;4933.93594692875;876618
2982758;920320107;92032;92;11.0;some;none;False;1;0;14293.239074381234;877844
2983809;920320102;92032;92;11.0;none;none;False;0;0;2367.11924143745;878170
2985297;920200103;92020;92;11.0;none;none;False;0;0;2125.5209648770015;878622
2985902;920320107;92032;92;11.0;some;none;False;1;0;4488.064595813545;878803
2986887;920320107;92032;92;11.0;all;all;False;2;2;1647.7844856178126;879126
2988058;920200109;92020;92;11.0;none;none;False;0;0;1042.0476894530595;879494
2988121;920200109;92020;92;11.0;none;none;False;0;0;2662.4064195449646;879513
2988355;920320102;92032;92;11.0;none;all;False;0;1;2837.210014535216;879592
2988544;920200105;92020;92;11.0;none;none;False;0;0;4161.659350403344;879658
2988937;920320109;92032;92;11.0;some;all;False;1;5;7895.634920755436;879783
2989391;920320107;92032;92;11.0;all;all;False;1;3;1646.0780580951937;879925
2990143;920320106;92032;92;11.0;none;some;False;0;1;4974.345058708412;880154
2990600;920200106;92020;92;11.0;some;none;False;1;0;1686.541786478112;880287
2990835;920200106;92020;92;11.0;some;none;False;2;0;10844.90683456527;880362
2990919;920200109;92020;92;11.0;all;some;False;1;1;7748.187260578047;880393
2998873;920200109;92020;92;11.0;all;none;False;2;0;978.2668292137764;882873
3000100;920200105;92020;92;11.0;all;none;False;1;0;2180.544030296419;883252
3000724;920320105;92032;92;11.0;all;none;False;1;0;3215.967419106484;883451
3002092;920750105;92075;92;11.0;some;some;False;1;1;8123.739023433238;883875
3003422;920230503;92023;92;11.0;all;all;False;1;2;4511.926548174583;884306
3003501;920750109;92075;92;11.0;some;some;False;1;1;2771.7162275801984;884331
3004128;920750108;92075;92;11.0;some;none;False;1;0;4124.7504027346695;884530
3004456;920230201;92023;92;11.0;all;all;False;2;3;5714.085463206015;884632
3004759;920230503;92023;92;11.0;none;none;False;0;0;2314.316797833173;884735
3005096;920230104;92023;92;11.0;some;none;False;1;0;4868.197338259044;884838
3005983;920230303;92023;92;11.0;some;none;False;1;0;1007.5065553212153;885139
3006762;920230507;92023;92;11.0;all;none;False;1;0;1221.9210922156294;885386
3006924;920230401;92023;92;11.0;some;all;False;1;2;1046.8010077546946;885443
3008166;920230505;92023;92;11.0;some;some;False;1;1;3343.9383571754724;885831
3009744;920230301;92023;92;11.0;none;all;False;0;1;1211.1271580701136;886340
3009984;920230501;92023;92;11.0;none;none;False;0;0;4561.953889037826;886417
3011302;920230402;92023;92;11.0;none;none;False;0;0;2384.9007789125826;886832
3011437;920230507;92023;92;11.0;all;some;False;1;2;14790.941076994734;886869
3011684;920230302;92023;92;11.0;some;some;False;1;1;2497.067866890399;886954
3012913;920230302;92023;92;11.0;some;some;False;1;1;8998.896999045397;887356
3014931;920230102;92023;92;11.0;some;some;False;1;2;10892.896828552464;888005
3017556;920750104;92075;92;11.0;none;all;False;0;1;2945.3313809995916;888866
3019981;920230104;92023;92;11.0;none;none;False;0;0;3325.595392942439;889658
3021914;920750111;92075;92;11.0;some;none;False;1;0;6704.495913581608;890277
3024109;920750110;92075;92;11.0;all;none;False;1;0;1407.2093911245518;890971
3024895;920230503;92023;92;11.0;some;some;False;1;1;5271.199239685334;891232
3025047;920750104;92075;92;11.0;none;none;False;0;0;3210.8081291942744;891282
3025447;920230103;92023;92;11.0;none;all;False;0;1;1076.784443723975;891410
3026174;920750104;92075;92;11.0;all;none;False;1;0;3056.461550131265;891631
3026662;920230102;92023;92;11.0;all;all;False;1;3;3558.4295652076644;891791
3027347;920750107;92075;92;11.0;some;some;False;1;3;9464.196559212643;892005
3029135;920750109;92075;92;11.0;all;none;False;1;0;1103.0296128285026;892558
3029382;920750110;92075;92;11.0;some;some;False;1;3;2976.730592900448;892638
3030475;920750104;92075;92;11.0;all;none;False;2;0;166.05408768517236;892979
3030571;920750103;92075;92;11.0;none;some;False;0;1;4485.068067531646;893003
3030981;920750109;92075;92;11.0;some;some;False;1;1;3945.9987354354694;893127
3032287;920230503;92023;92;11.0;some;some;False;1;1;6649.428959170772;893550
3032903;920230104;92023;92;11.0;none;none;False;0;0;2518.2993116895364;893743
3033435;920230303;92023;92;11.0;some;none;False;1;0;8924.381484051682;893908
3034016;920230504;92023;92;11.0;none;all;False;0;1;2163.838868423005;894106
3037667;920750104;92075;92;11.0;none;some;False;0;3;6330.253734526933;895242
3037687;920230102;92023;92;11.0;all;some;False;2;2;2705.3034897473876;895248
3039167;920230303;92023;92;11.0;some;none;False;1;0;7328.63872552789;895725
3043880;920240403;92024;92;11.0;none;none;False;0;0;2232.0732483112447;897226
3045212;920240303;92024;92;11.0;some;none;False;1;0;2484.8337179253763;897672
3045713;920240301;92024;92;11.0;none;none;False;0;0;1330.6180778318505;897819
3046787;920240602;92024;92;11.0;none;all;False;1;1;1900.8596009951802;898176
3046891;920240104;92024;92;11.0;none;none;False;0;0;2459.8079810704585;898207
3048323;920240202;92024;92;11.0;none;none;False;0;0;1155.598988190358;898659
3048533;920240102;92024;92;11.0;none;none;False;0;0;2584.466932223884;898724
3048687;920240104;92024;92;11.0;some;none;False;2;0;5439.788396140438;898772
3049707;920240403;92024;92;11.0;all;some;False;1;2;3570.3403522354893;899097
3049985;920240602;92024;92;11.0;none;none;False;0;0;3923.9291597298743;899185
3051882;920240403;92024;92;11.0;all;none;False;1;0;3491.9664079389267;899778
3056103;920240304;92024;92;11.0;none;all;False;0;2;2450.695681330538;901120
3056137;920240304;92024;92;11.0;some;none;False;1;0;5546.5861480640315;901129
3057447;920240103;92024;92;11.0;none;none;False;0;0;3892.29983645966;901545
3057501;920240504;92024;92;11.0;all;all;False;1;3;1372.4489854400326;901564
3058410;920240203;92024;92;11.0;none;none;False;0;0;3073.0161907928327;901848
3060052;920240504;92024;92;11.0;none;none;False;0;0;2271.2364049120656;902372
3060794;920240503;92024;92;11.0;none;none;False;0;0;6166.878289151182;902611
3061393;920240203;92024;92;11.0;some;some;False;1;1;4965.3375056581435;902808
3062590;920240304;92024;92;11.0;none;none;False;0;0;3236.77487914735;903194
3064281;920240404;92024;92;11.0;none;none;False;0;0;1406.8564604077965;903711
3067243;920240202;92024;92;11.0;all;none;False;1;0;1804.8832289455506;904646
