person_id;trip_index;preceding_activity_index;following_activity_index;departure_time;arrival_time;preceding_purpose;following_purpose;is_first;is_last
4676160;3;3;4;50987.0;52787.0;home;shop;False;False
4676160;4;4;5;56387.0;57887.0;shop;shop;False;False
4676160;5;5;6;58187.0;58487.0;shop;home;False;True
4676161;0;0;1;30310.0;31510.0;home;education;True;False
4676161;1;1;2;58810.0;60310.0;education;home;False;True
4676162;0;0;1;30945.0;31545.0;home;other;True;False
4676162;1;1;2;31605.0;31665.0;other;other;False;False
4676162;2;2;3;31845.0;34545.0;other;work;False;False
4676162;3;3;4;45045.0;45645.0;work;shop;False;False
4676162;4;4;5;51345.0;52245.0;shop;work;False;False
4676162;5;5;6;72045.0;74145.0;work;home;False;True
4676163;0;0;1;28485.0;29385.0;home;education;True;False
4676163;1;1;2;64485.0;65385.0;education;home;False;True
4686668;0;0;1;48279.0;49479.0;work;home;True;False
4686668;1;1;2;58479.0;60279.0;home;shop;False;False
4686668;2;2;3;60879.0;63879.0;shop;leisure;False;False
4686668;3;3;4;63939.0;67479.0;leisure;home;False;True
4686670;0;0;1;32869.0;33169.0;home;work;True;False
4686670;1;1;2;43669.0;44569.0;work;leisure;False;False
4686670;2;2;3;47269.0;47869.0;leisure;work;False;False
4686670;3;3;4;65269.0;65689.0;work;shop;False;False
4686670;4;4;5;66289.0;66649.0;shop;home;False;True
4688485;0;0;1;30741.0;31161.0;home;other;True;False
4688485;1;1;2;31641.0;31941.0;other;shop;False;False
4688485;2;2;3;32901.0;33021.0;shop;home;False;False
4688485;3;3;4;56181.0;56841.0;home;other;False;False
4688485;4;4;5;67461.0;68181.0;other;home;False;True
4688486;0;0;1;50238.0;50298.0;home;leisure;True;False
4688486;1;1;2;68238.0;68538.0;leisure;home;False;True
4693039;0;0;1;30424.0;30724.0;home;home;True;False
4693039;1;1;2;31024.0;34324.0;home;work;False;False
4693039;2;2;3;69124.0;71524.0;work;home;False;True
4695342;0;0;1;42653.0;43553.0;home;leisure;True;False
4695342;1;1;2;78653.0;79253.0;leisure;home;False;True
4695343;0;0;1;29292.0;33792.0;home;work;True;False
4695343;1;1;2;67092.0;70992.0;work;home;False;True
4695344;0;0;1;37565.0;40565.0;home;education;True;False
4695344;1;1;2;44165.0;44765.0;education;education;False;False
4695344;2;2;3;59465.0;62765.0;education;home;False;True
4695345;0;0;1;42406.0;42706.0;home;shop;True;False
4695345;1;1;2;43306.0;43606.0;shop;home;False;True
4697183;0;0;1;26633.0;28133.0;home;education;True;False
4697183;1;1;2;58133.0;62633.0;education;home;False;True
4697184;0;0;1;32477.0;33377.0;home;shop;True;False
4697184;1;1;2;37877.0;44177.0;shop;leisure;False;False
4697184;2;2;3;52277.0;55877.0;leisure;home;False;False
4697184;3;3;4;57377.0;57677.0;home;other;False;False
4697184;4;4;5;57977.0;58277.0;other;home;False;False
4697184;5;5;6;60677.0;60977.0;home;other;False;False
4697184;6;6;7;61037.0;61337.0;other;home;False;False
4697184;7;7;8;66077.0;66377.0;home;other;False;False
4697184;8;8;9;66677.0;67277.0;other;home;False;True
4697185;0;0;1;30618.0;32418.0;home;education;True;False
4697185;1;1;2;58518.0;60318.0;education;home;False;True
4697186;0;0;1;30841.0;31141.0;home;other;True;False
4697186;1;1;2;31441.0;31561.0;other;home;False;False
4697186;2;2;3;32641.0;34141.0;home;work;False;False
4697186;3;3;4;41641.0;43141.0;work;home;False;False
4697186;4;4;5;43441.0;45241.0;home;other;False;False
4697186;5;5;6;47041.0;48841.0;other;other;False;False
4697186;6;6;7;49141.0;49441.0;other;home;False;False
4697186;7;7;8;50941.0;52441.0;home;work;False;False
4697186;8;8;9;68641.0;70441.0;work;home;False;True
4697187;0;0;1;30335.0;30935.0;home;other;True;False
4697187;1;1;2;31535.0;31835.0;other;home;False;False
4697187;2;2;3;48935.0;49535.0;home;shop;False;False
4697187;3;3;4;54935.0;55535.0;shop;home;False;False
4697187;4;4;5;58535.0;59135.0;home;other;False;False
4697187;5;5;6;59735.0;60335.0;other;other;False;False
4697187;6;6;7;63935.0;64535.0;other;home;False;False
4697187;7;7;8;75035.0;75935.0;home;other;False;False
4697187;8;8;9;75995.0;76535.0;other;home;False;True
4698917;0;0;1;69041.0;70841.0;home;shop;True;False
4698917;1;1;2;75641.0;77141.0;shop;home;False;True
4698918;0;0;1;30147.0;30447.0;home;education;True;False
4698918;1;1;2;41547.0;42147.0;education;home;False;False
4698918;2;2;3;49647.0;50247.0;home;education;False;False
4698918;3;3;4;59547.0;60147.0;education;home;False;False
4698918;4;4;5;62547.0;63147.0;home;leisure;False;False
4698918;5;5;6;66747.0;67647.0;leisure;home;False;True
4704368;0;0;1;38156.0;38756.0;home;education;True;False
4704368;1;1;2;48356.0;48956.0;education;home;False;False
4704368;2;2;3;55556.0;56156.0;home;education;False;False
4704368;3;3;4;64556.0;65156.0;education;home;False;True
4704369;0;0;1;29689.0;30289.0;home;education;True;False
4704369;1;1;2;66589.0;67489.0;education;home;False;True
4704370;0;0;1;27322.0;27922.0;home;leisure;True;False
4704370;1;1;2;47122.0;47722.0;leisure;home;False;False
4704370;2;2;3;54322.0;54922.0;home;leisure;False;False
4704370;3;3;4;65722.0;66922.0;leisure;home;False;True
4704371;0;0;1;54891.0;57591.0;leisure;shop;True;False
4704371;1;1;2;62091.0;62391.0;shop;other;False;False
4704371;2;2;3;62991.0;64791.0;other;home;False;True
4712971;0;0;1;29372.0;29972.0;home;other;True;False
4712971;1;1;2;31172.0;32372.0;other;work;False;False
4712971;2;2;3;60872.0;61772.0;work;other;False;False
4712971;3;3;4;62072.0;62672.0;other;home;False;True
4712972;0;0;1;27847.0;30847.0;home;education;True;False
4712972;1;1;2;42247.0;47047.0;education;home;False;False
4712972;2;2;3;54847.0;55447.0;home;other;False;False
4712972;3;3;4;56047.0;58447.0;other;leisure;False;False
4712972;4;4;5;59047.0;59347.0;leisure;home;False;True
4714479;0;0;1;21135.0;24735.0;home;work;True;False
4714479;1;1;2;55335.0;60435.0;work;home;False;True
4715809;0;0;1;35730.0;36030.0;home;other;True;False
4715809;1;1;2;36630.0;36930.0;other;home;False;False
4715809;2;2;3;37830.0;41130.0;home;other;False;False
4715809;3;3;4;49230.0;51930.0;other;home;False;False
4715809;4;4;5;52230.0;52530.0;home;work;False;False
4715809;5;5;6;81630.0;81930.0;work;home;False;True
4715810;0;0;1;33286.0;34186.0;home;shop;True;False
4715810;1;1;2;38686.0;44986.0;shop;leisure;False;False
4715810;2;2;3;53086.0;56686.0;leisure;home;False;False
4715810;3;3;4;58186.0;58486.0;home;other;False;False
4715810;4;4;5;58786.0;59086.0;other;home;False;False
4715810;5;5;6;61486.0;61786.0;home;other;False;False
4715810;6;6;7;61846.0;62146.0;other;home;False;False
4715810;7;7;8;66886.0;67186.0;home;other;False;False
4715810;8;8;9;67486.0;68086.0;other;home;False;True
4715811;0;0;1;40903.0;41503.0;home;other;True;False
4715811;1;1;2;42103.0;42703.0;other;home;False;False
4715811;2;2;3;49303.0;49903.0;home;other;False;False
4715811;3;3;4;50503.0;51103.0;other;home;False;False
4715811;4;4;5;60103.0;60703.0;home;other;False;False
4715811;5;5;6;61303.0;61903.0;other;home;False;True
4716309;0;0;1;27081.0;28281.0;home;education;True;False
4716309;1;1;2;60381.0;60981.0;education;shop;False;False
4716309;2;2;3;63081.0;63981.0;shop;home;False;True
4716310;0;0;1;34341.0;34941.0;home;other;True;False
4716310;1;1;2;37041.0;37941.0;other;home;False;False
4716310;2;2;3;51741.0;52341.0;home;other;False;False
4716310;3;3;4;55341.0;56241.0;other;home;False;False
4716310;4;4;5;61341.0;61641.0;home;shop;False;False
4716310;5;5;6;62541.0;62841.0;shop;home;False;True
4716311;0;0;1;28421.0;30521.0;leisure;education;True;False
4716311;1;1;2;58121.0;61721.0;education;home;False;True
4716312;0;0;1;28898.0;30998.0;leisure;education;True;False
4716312;1;1;2;58598.0;62198.0;education;home;False;True
4716313;0;0;1;23841.0;27141.0;home;work;True;False
4716313;1;1;2;58641.0;64041.0;work;other;False;False
4716313;2;2;3;64341.0;64401.0;other;home;False;True
4722178;0;0;1;32119.0;32419.0;home;work;True;False
4722178;1;1;2;43819.0;44119.0;work;home;False;False
4722178;2;2;3;48919.0;49219.0;home;work;False;False
4722178;3;3;4;62119.0;62419.0;work;home;False;True
4722179;0;0;1;28114.0;28714.0;home;shop;True;False
4722179;1;1;2;28774.0;29314.0;shop;home;False;True
4722540;0;0;1;38703.0;39003.0;home;leisure;True;False
4722540;1;1;2;39303.0;39783.0;leisure;other;False;False
4722540;2;2;3;42003.0;42723.0;other;leisure;False;False
4722540;3;3;4;57903.0;59403.0;leisure;home;False;True
4722541;0;0;1;17433.0;18633.0;home;work;True;False
4722541;1;1;2;42633.0;43833.0;work;home;False;True
4723516;0;0;1;22268.0;25268.0;home;work;True;False
4723516;1;1;2;54968.0;56468.0;work;shop;False;False
4723516;2;2;3;61268.0;62168.0;shop;home;False;True
4723517;0;0;1;55067.0;56267.0;home;shop;True;False
4723517;1;1;2;66467.0;70967.0;shop;home;False;True
4724956;0;0;1;60272.0;60332.0;home;leisure;True;False
4724956;1;1;2;62372.0;62432.0;leisure;home;False;False
4724956;2;2;3;62972.0;63572.0;home;leisure;False;False
4724956;3;3;4;80972.0;81272.0;leisure;home;False;True
4724957;0;0;1;30027.0;30327.0;home;home;True;False
4724957;1;1;2;30627.0;30927.0;home;other;False;False
4724957;2;2;3;31227.0;33627.0;other;work;False;False
4724957;3;3;4;64227.0;67227.0;work;other;False;False
4724957;4;4;5;67527.0;67827.0;other;other;False;False
4724957;5;5;6;68127.0;68427.0;other;home;False;True
4724958;0;0;1;28333.0;29233.0;home;leisure;True;False
4724958;1;1;2;60733.0;61933.0;leisure;shop;False;False
4724958;2;2;3;66133.0;67033.0;shop;home;False;True
4724960;0;0;1;26627.0;28127.0;home;education;True;False
4724960;1;1;2;43427.0;45227.0;education;home;False;False
4724960;2;2;3;47927.0;48527.0;home;education;False;False
4724960;3;3;4;61427.0;63227.0;education;home;False;True
4727453;0;0;1;31254.0;31854.0;home;education;True;False
4727453;1;1;2;42054.0;42654.0;education;home;False;False
4727453;2;2;3;47454.0;48054.0;home;education;False;False
4727453;3;3;4;54654.0;55254.0;education;home;False;True
4727454;0;0;1;26328.0;29928.0;home;work;True;False
4727454;1;1;2;57828.0;60528.0;work;home;False;True
4727455;0;0;1;28117.0;31717.0;home;education;True;False
4727455;1;1;2;56917.0;60517.0;education;home;False;True
4727456;0;0;1;28662.0;28962.0;home;education;True;False
4727456;1;1;2;63162.0;63462.0;education;leisure;False;False
4727456;2;2;3;69762.0;70362.0;leisure;home;False;True
4727457;0;0;1;34588.0;37288.0;home;work;True;False
4727457;1;1;2;60688.0;64288.0;work;home;False;True
4727458;0;0;1;31498.0;33298.0;home;education;True;False
4727458;1;1;2;60298.0;62098.0;education;home;False;False
4727458;2;2;3;72898.0;75598.0;home;leisure;False;True
4733557;0;0;1;29454.0;30354.0;home;work;True;False
4733557;1;1;2;61854.0;63654.0;work;home;False;True
4733558;0;0;1;41343.0;42243.0;home;leisure;True;False
4733558;1;1;2;54843.0;56643.0;leisure;leisure;False;False
4733558;2;2;3;63843.0;65643.0;leisure;home;False;True
4736547;0;0;1;55042.0;55342.0;home;shop;True;False
4736547;1;1;2;62242.0;62542.0;shop;home;False;True
4737087;0;0;1;28817.0;29117.0;home;education;True;False
4737087;1;1;2;63917.0;64517.0;education;home;False;True
4737089;0;0;1;51969.0;53289.0;home;other;True;False
4737089;1;1;2;61449.0;62829.0;other;shop;False;False
4737089;2;2;3;63729.0;64329.0;shop;home;False;True
4737090;0;0;1;28627.0;29827.0;home;education;True;False
4737090;1;1;2;61927.0;62527.0;education;shop;False;False
4737090;2;2;3;64627.0;65527.0;shop;home;False;True
4737091;0;0;1;28907.0;29207.0;home;education;True;False
4737091;1;1;2;58307.0;58607.0;education;home;False;True
4737092;0;0;1;44380.0;45280.0;home;leisure;True;False
4737092;1;1;2;48880.0;49180.0;leisure;shop;False;False
4737092;2;2;3;59680.0;60580.0;shop;home;False;False
4737092;3;3;4;65380.0;65680.0;home;leisure;False;False
4737092;4;4;5;69580.0;69880.0;leisure;home;False;True
4737093;0;0;1;42216.0;42516.0;home;shop;True;False
4737093;1;1;2;42816.0;43116.0;shop;home;False;False
4737093;2;2;3;53016.0;53316.0;home;leisure;False;False
4737093;3;3;4;62016.0;62316.0;leisure;home;False;True
4738060;0;0;1;31053.0;34953.0;home;work;True;False
4738060;1;1;2;72753.0;76053.0;work;home;False;True
4738061;0;0;1;16764.0;20364.0;work;home;True;False
4738061;1;1;2;72564.0;76164.0;home;work;False;False
4738061;2;2;3;78864.0;92364.0;work;work;False;True
4738062;0;0;1;36186.0;37086.0;home;shop;True;False
4738062;1;1;2;41586.0;42786.0;shop;leisure;False;True
4740005;0;0;1;27400.0;28000.0;home;work;True;False
4740005;1;1;2;47200.0;47800.0;work;work;False;False
4740005;2;2;3;56800.0;57400.0;work;work;False;False
4740005;3;3;4;67000.0;67600.0;work;home;False;True
4740006;0;0;1;30783.0;33903.0;home;work;True;False
4740006;1;1;2;60483.0;64743.0;work;home;False;False
4740006;2;2;3;66843.0;67263.0;home;leisure;False;False
4740006;3;3;4;69003.0;69663.0;leisure;home;False;True
4740007;0;0;1;30595.0;34495.0;home;work;True;False
4740007;1;1;2;72295.0;75595.0;work;home;False;True
4740008;0;0;1;36985.0;37585.0;home;shop;True;False
4740008;1;1;2;38785.0;39685.0;shop;shop;False;False
4740008;2;2;3;43285.0;44185.0;shop;home;False;True
4740942;0;0;1;30991.0;34591.0;home;education;True;False
4740942;1;1;2;63391.0;68791.0;education;home;False;True
4753612;0;0;1;31484.0;33884.0;home;work;True;False
4753612;1;1;2;46784.0;47084.0;work;leisure;False;False
4753612;2;2;3;51884.0;52184.0;leisure;work;False;False
4753612;3;3;4;62984.0;65384.0;work;leisure;False;True
4756525;0;0;1;57594.0;58194.0;home;shop;True;False
4756525;1;1;2;59394.0;59994.0;shop;home;False;False
4756525;2;2;3;61194.0;61494.0;home;other;False;False
4756525;3;3;4;62394.0;62694.0;other;home;False;True
4758281;0;0;1;21836.0;23636.0;home;leisure;True;False
4758281;1;1;2;23756.0;25436.0;leisure;home;False;False
4758281;2;2;3;53336.0;54236.0;home;shop;False;False
4758281;3;3;4;60536.0;61436.0;shop;home;False;True
4758282;0;0;1;57747.0;59607.0;home;shop;True;False
4758282;1;1;2;63267.0;64647.0;shop;shop;False;False
4758282;2;2;3;66147.0;67347.0;shop;home;False;True
4762602;0;0;1;27863.0;30863.0;home;education;True;False
4762602;1;1;2;65363.0;68063.0;education;home;False;True
4762603;0;0;1;29328.0;30528.0;home;shop;True;False
4762603;1;1;2;37728.0;39228.0;shop;shop;False;False
4762603;2;2;3;40428.0;40728.0;shop;home;False;False
4762603;3;3;4;49728.0;52128.0;home;other;False;False
4762603;4;4;5;52188.0;52428.0;other;other;False;False
4762603;5;5;6;53028.0;53628.0;other;leisure;False;False
4762603;6;6;7;56328.0;59028.0;leisure;home;False;True
4763829;0;0;1;56051.0;56651.0;home;shop;True;False
4763829;1;1;2;61811.0;62471.0;shop;home;False;False
4763829;2;2;3;63251.0;63611.0;home;other;False;False
4763829;3;3;4;64091.0;64571.0;other;home;False;True
4765408;0;0;1;37262.0;37862.0;home;shop;True;False
4765408;1;1;2;39062.0;39362.0;shop;shop;False;False
4765408;2;2;3;44762.0;45062.0;shop;home;False;False
4765408;3;3;4;73262.0;74162.0;home;leisure;False;False
4765408;4;4;5;82262.0;82862.0;leisure;home;False;True
4765409;0;0;1;40890.0;42690.0;home;leisure;True;False
4765409;1;1;2;54090.0;55290.0;leisure;other;False;False
4765409;2;2;3;55890.0;58290.0;other;home;False;True
4772765;0;0;1;39474.0;40074.0;home;shop;True;False
4772765;1;1;2;41274.0;41574.0;shop;shop;False;False
4772765;2;2;3;46974.0;47274.0;shop;home;False;False
4772765;3;3;4;75474.0;76374.0;home;leisure;False;False
4772765;4;4;5;84474.0;85074.0;leisure;home;False;True
4772766;0;0;1;50388.0;51288.0;home;other;True;False
4772766;1;1;2;54888.0;55488.0;other;home;False;False
4772766;2;2;3;58488.0;60288.0;home;shop;False;False
4772766;3;3;4;65688.0;68388.0;shop;home;False;True
4777380;0;0;1;45691.0;46591.0;home;leisure;True;False
4777380;1;1;2;50191.0;50491.0;leisure;shop;False;False
4777380;2;2;3;60991.0;61891.0;shop;home;False;False
4777380;3;3;4;66691.0;66991.0;home;leisure;False;False
4777380;4;4;5;70891.0;71191.0;leisure;home;False;True
4777381;0;0;1;51091.0;51151.0;home;leisure;True;False
4777381;1;1;2;69091.0;69391.0;leisure;home;False;True
4777382;0;0;1;25906.0;27706.0;home;work;True;False
4777382;1;1;2;39106.0;40006.0;work;work;False;False
4777382;2;2;3;46306.0;47206.0;work;work;False;False
4777382;3;3;4;71506.0;73606.0;work;home;False;True
4777383;0;0;1;34252.0;36952.0;home;work;True;False
4777383;1;1;2;45952.0;46852.0;work;leisure;False;False
4777383;2;2;3;49552.0;50452.0;leisure;home;False;False
4777383;3;3;4;69352.0;72052.0;home;leisure;False;False
4777383;4;4;5;87352.0;88252.0;leisure;home;False;True
4779933;0;0;1;37905.0;38205.0;home;shop;True;False
4779933;1;1;2;39405.0;39705.0;shop;home;False;False
4779933;2;2;3;48705.0;49305.0;home;leisure;False;False
4779933;3;3;4;61305.0;62205.0;leisure;home;False;True
4782736;0;0;1;30715.0;35215.0;home;work;True;False
4782736;1;1;2;74815.0;77515.0;work;other;False;False
4782736;2;2;3;88315.0;89815.0;other;home;False;True
4782782;0;0;1;54207.0;55707.0;home;shop;True;False
4782782;1;1;2;59007.0;59607.0;shop;shop;False;False
4782782;2;2;3;59667.0;59787.0;shop;shop;False;False
4782782;3;3;4;64227.0;64827.0;shop;home;False;True
4782783;0;0;1;24854.0;28454.0;home;work;True;False
4782783;1;1;2;47354.0;47954.0;work;leisure;False;False
4782783;2;2;3;51854.0;52454.0;leisure;work;False;False
4782783;3;3;4;68954.0;72554.0;work;home;False;True
4785192;0;0;1;30699.0;30999.0;home;education;True;False
4785192;1;1;2;63999.0;64299.0;education;home;False;True
4785193;0;0;1;34514.0;35114.0;home;other;True;False
4785193;1;1;2;37214.0;38114.0;other;home;False;False
4785193;2;2;3;51914.0;52514.0;home;other;False;False
4785193;3;3;4;55514.0;56414.0;other;home;False;False
4785193;4;4;5;61514.0;61814.0;home;shop;False;False
4785193;5;5;6;62714.0;63014.0;shop;home;False;True
4785194;0;0;1;22800.0;24300.0;home;shop;True;False
4785194;1;1;2;25500.0;26400.0;shop;work;False;False
4785194;2;2;3;33300.0;34500.0;work;shop;False;False
4785194;3;3;4;34800.0;35700.0;shop;work;False;False
4785194;4;4;5;41100.0;42900.0;work;work;False;False
4785194;5;5;6;54300.0;57900.0;work;home;False;False
4785194;6;6;7;61500.0;62700.0;home;other;False;False
4785194;7;7;8;64500.0;66900.0;other;shop;False;False
4785194;8;8;9;67500.0;68700.0;shop;work;False;False
4785194;9;9;10;69900.0;72300.0;work;home;False;True
4785350;0;0;1;35852.0;36452.0;home;shop;True;False
4785350;1;1;2;37352.0;38252.0;shop;home;False;True
4790728;0;0;1;31097.0;33797.0;home;work;True;False
4790728;1;1;2;42497.0;44297.0;work;home;False;False
4790728;2;2;3;49397.0;51197.0;home;work;False;False
4790728;3;3;4;69797.0;72977.0;work;home;False;True
4790729;0;0;1;53104.0;54304.0;home;other;True;False
4790729;1;1;2;56704.0;58504.0;other;home;False;True
4790730;0;0;1;36843.0;38043.0;leisure;work;True;False
4790730;1;1;2;73743.0;74943.0;work;home;False;True
4790731;0;0;1;30356.0;30656.0;home;other;True;False
4790731;1;1;2;30956.0;31076.0;other;home;False;False
4790731;2;2;3;32156.0;33656.0;home;work;False;False
4790731;3;3;4;41156.0;42656.0;work;home;False;False
4790731;4;4;5;42956.0;44756.0;home;other;False;False
4790731;5;5;6;46556.0;48356.0;other;other;False;False
4790731;6;6;7;48656.0;48956.0;other;home;False;False
4790731;7;7;8;50456.0;51956.0;home;work;False;False
4790731;8;8;9;68156.0;69956.0;work;home;False;True
4792255;0;0;1;31040.0;31340.0;home;education;True;False
4792255;1;1;2;42740.0;43040.0;education;home;False;False
4792255;2;2;3;49040.0;49340.0;home;education;False;False
4792255;3;3;4;61040.0;61340.0;education;home;False;True
4792256;0;0;1;28946.0;29246.0;home;education;True;False
4792256;1;1;2;59246.0;59546.0;education;home;False;True
4792257;0;0;1;37685.0;38285.0;home;shop;True;False
4792257;1;1;2;40805.0;41285.0;shop;shop;False;False
4792257;2;2;3;43385.0;43685.0;shop;home;False;True
4793636;0;0;1;38834.0;40634.0;home;leisure;True;False
4793636;1;1;2;40754.0;42434.0;leisure;home;False;True
4794590;0;0;1;31119.0;31539.0;home;other;True;False
4794590;1;1;2;32019.0;32319.0;other;shop;False;False
4794590;2;2;3;33279.0;33399.0;shop;home;False;False
4794590;3;3;4;56559.0;57219.0;home;other;False;False
4794590;4;4;5;67839.0;68559.0;other;home;False;True
4794591;0;0;1;30616.0;31516.0;home;education;True;False
4794591;1;1;2;43216.0;44116.0;education;home;False;False
4794591;2;2;3;50416.0;51016.0;home;education;False;False
4794591;3;3;4;59116.0;60016.0;education;home;False;True
4794592;0;0;1;28203.0;28503.0;home;education;True;False
4794592;1;1;2;55803.0;57003.0;education;home;False;True
4794593;0;0;1;39766.0;40366.0;home;shop;True;False
4794593;1;1;2;41566.0;42466.0;shop;home;False;False
4794593;2;2;3;61366.0;61966.0;home;leisure;False;False
4794593;3;3;4;63466.0;64066.0;leisure;home;False;True
4798953;0;0;1;38429.0;39029.0;home;shop;True;False
4798953;1;1;2;39629.0;40229.0;shop;home;False;True
4799502;0;0;1;36253.0;37153.0;home;other;True;False
4799502;1;1;2;38353.0;39253.0;other;home;False;False
4799502;2;2;3;62353.0;63253.0;home;other;False;False
4799502;3;3;4;63313.0;64153.0;other;home;False;True
4799503;0;0;1;31188.0;31788.0;home;leisure;True;False
4799503;1;1;2;42288.0;42888.0;leisure;home;False;False
4799503;2;2;3;55188.0;56988.0;home;shop;False;False
4799503;3;3;4;59388.0;60888.0;shop;home;False;True
4799691;0;0;1;37368.0;38448.0;home;work;True;False
4799691;1;1;2;66948.0;67368.0;work;home;False;True
4799692;0;0;1;42439.0;44839.0;home;leisure;True;False
4799692;1;1;2;51439.0;53839.0;leisure;leisure;False;False
4799692;2;2;3;57439.0;61039.0;leisure;other;False;False
4799692;3;3;4;64639.0;68239.0;other;home;False;False
4799692;4;4;5;76819.0;77539.0;home;leisure;False;False
4799692;5;5;6;78439.0;79039.0;leisure;home;False;True
4799923;0;0;1;29661.0;31461.0;home;work;True;False
4799923;1;1;2;71061.0;72861.0;work;home;False;True
4799924;0;0;1;30051.0;32451.0;home;work;True;False
4799924;1;1;2;63351.0;63951.0;work;leisure;False;False
4799924;2;2;3;79551.0;82251.0;leisure;home;False;True
4801509;0;0;1;26282.0;28082.0;home;work;True;False
4801509;1;1;2;42482.0;43682.0;work;work;False;False
4801509;2;2;3;46082.0;47282.0;work;work;False;False
4801509;3;3;4;47882.0;49682.0;work;work;False;False
4801509;4;4;5;51482.0;52682.0;work;shop;False;False
4801509;5;5;6;54182.0;57782.0;shop;shop;False;False
4801509;6;6;7;59582.0;61382.0;shop;work;False;False
4801509;7;7;8;75782.0;76982.0;work;home;False;True
4801511;0;0;1;29978.0;30278.0;home;education;True;False
4801511;1;1;2;41378.0;41678.0;education;home;False;False
4801511;2;2;3;47678.0;47978.0;home;education;False;False
4801511;3;3;4;59678.0;60278.0;education;home;False;True
4801512;0;0;1;29952.0;30852.0;home;education;True;False
4801512;1;1;2;59952.0;61152.0;education;home;False;True
4807102;0;0;1;38607.0;38907.0;home;shop;True;False
4807102;1;1;2;39807.0;40107.0;shop;leisure;False;False
4807102;2;2;3;57207.0;58707.0;leisure;leisure;False;False
4807102;3;3;4;58767.0;61407.0;leisure;home;False;False
4807102;4;4;5;71007.0;71307.0;home;home;False;True
4807103;0;0;1;26901.0;28701.0;home;education;True;False
4807103;1;1;2;62601.0;64401.0;education;home;False;True
4807320;0;0;1;30310.0;31810.0;home;shop;True;False
4807320;1;1;2;32410.0;33610.0;shop;home;False;True
4807321;0;0;1;52867.0;53467.0;home;other;True;False
4807321;1;1;2;54667.0;55267.0;other;home;False;False
4807321;2;2;3;61867.0;62767.0;home;shop;False;False
4807321;3;3;4;69067.0;69967.0;shop;home;False;True
4809763;0;0;1;40461.0;40941.0;home;shop;True;False
4809763;1;1;2;41361.0;42501.0;shop;home;False;False
4809763;2;2;3;49641.0;50961.0;home;leisure;False;False
4809763;3;3;4;58581.0;60081.0;leisure;home;False;False
4809763;4;4;5;61821.0;63141.0;home;leisure;False;False
4809763;5;5;6;69261.0;70761.0;leisure;home;False;True
4809764;0;0;1;29148.0;32748.0;home;work;True;False
4809764;1;1;2;65148.0;69948.0;work;home;False;False
4809764;2;2;3;70248.0;70668.0;home;shop;False;False
4809764;3;3;4;73248.0;73668.0;shop;home;False;True
4814964;0;0;1;28429.0;31429.0;home;work;True;False
4814964;1;1;2;72829.0;74629.0;work;home;False;True
4814965;0;0;1;27295.0;29695.0;home;work;True;False
4814965;1;1;2;70495.0;72895.0;work;home;False;True
4814966;0;0;1;28019.0;28319.0;home;education;True;False
4814966;1;1;2;62219.0;62519.0;education;home;False;True
4816228;0;0;1;29671.0;30271.0;home;education;True;False
4816228;1;1;2;64471.0;65071.0;education;home;False;True
4816229;0;0;1;38898.0;40698.0;leisure;leisure;True;False
4816229;1;1;2;58698.0;61398.0;leisure;home;False;True
4816230;0;0;1;38721.0;39321.0;home;other;True;False
4816230;1;1;2;44421.0;45021.0;other;home;False;False
4816230;2;2;3;65121.0;65301.0;home;leisure;False;False
4816230;3;3;4;67221.0;67401.0;leisure;home;False;True
4816586;0;0;1;33404.0;34304.0;home;work;True;False
4816586;1;1;2;43304.0;43844.0;work;shop;False;False
4816586;2;2;3;46904.0;47204.0;shop;work;False;False
4816586;3;3;4;61304.0;62204.0;work;home;False;True
4818880;0;0;1;42861.0;43761.0;home;shop;True;False
4818880;1;1;2;45561.0;46461.0;shop;home;False;True
4820915;0;0;1;35938.0;36898.0;home;leisure;True;False
4820915;1;1;2;41338.0;42238.0;leisure;home;False;False
4820915;2;2;3;50338.0;51238.0;home;shop;False;False
4820915;3;3;4;53038.0;53938.0;shop;home;False;False
4820915;4;4;5;57538.0;57838.0;home;other;False;False
4820915;5;5;6;57898.0;58018.0;other;home;False;False
4820915;6;6;7;61138.0;62938.0;home;leisure;False;False
4820915;7;7;8;62998.0;64738.0;leisure;home;False;True
4825535;0;0;1;38829.0;39429.0;home;other;True;False
4825535;1;1;2;40329.0;41529.0;other;home;False;False
4825535;2;2;3;56829.0;60429.0;home;leisure;False;False
4825535;3;3;4;61329.0;61929.0;leisure;other;False;False
4825535;4;4;5;64029.0;64629.0;other;home;False;True
4825536;0;0;1;24807.0;29007.0;home;work;True;False
4825536;1;1;2;62307.0;67707.0;work;home;False;True
4831518;0;0;1;58304.0;60104.0;home;leisure;True;False
4831518;1;1;2;67304.0;69104.0;leisure;home;False;True
4832283;0;0;1;25415.0;29015.0;home;work;True;False
4832283;1;1;2;61415.0;65915.0;work;home;False;True
4832284;0;0;1;25205.0;27305.0;home;work;True;False
4832284;1;1;2;42005.0;44105.0;work;home;False;False
4832284;2;2;3;46805.0;48905.0;home;work;False;False
4832284;3;3;4;57605.0;59405.0;work;shop;False;False
4832284;4;4;5;60905.0;61505.0;shop;home;False;True
4832285;0;0;1;55744.0;56644.0;home;shop;True;False
4832285;1;1;2;59944.0;60844.0;shop;home;False;False
4832285;2;2;3;69244.0;69364.0;home;shop;False;False
