person_id;household_id;activity_index;iris_id;commune_id;departement_id;region_id;preceding_trip_index;following_trip_index;purpose;start_time;end_time;is_first;is_last
5036156;2365958;0;910270105;91027;91;11;-1;0;home;;29449.0;True;False
5036156;2365958;1;914790104;91479;91;11;0;1;work;32449.0;47449.0;False;False
5036156;2365958;2;940650104;94065;94;11;1;2;leisure;48049.0;51949.0;False;False
5036156;2365958;3;914790104;91479;91;11;2;3;work;52249.0;74449.0;False;False
5036156;2365958;4;910270105;91027;91;11;3;-1;home;76249.0;;False;True
5036158;2365958;0;910270105;91027;91;11;-1;0;home;;27000.0;True;False
5036158;2365958;1;912280207;91228;91;11;0;1;work;27900.0;43200.0;False;False
5036158;2365958;2;910270105;91027;91;11;1;2;home;44100.0;47700.0;False;False
5036158;2365958;3;912280207;91228;91;11;2;3;work;48600.0;61200.0;False;False
5036158;2365958;4;914710106;91471;91;11;3;4;leisure;64800.0;70200.0;False;False
5036158;2365958;5;910270105;91027;91;11;4;-1;home;77400.0;;False;True
5036159;2365958;0;910270105;91027;91;11;-1;0;home;;31459.0;True;False
5036159;2365958;1;910270102;91027;91;11;0;1;education;32059.0;61459.0;False;False
5036159;2365958;2;910270105;91027;91;11;1;-1;home;61939.0;;False;True
5037460;2366535;0;910270103;91027;91;11;-1;0;home;;56257.0;True;False
5037460;2366535;1;910270105;91027;91;11;0;1;shop;56857.0;57157.0;False;False
5037460;2366535;2;910270104;91027;91;11;1;2;shop;57457.0;57757.0;False;False
5037460;2366535;3;910270103;91027;91;11;2;-1;home;58057.0;;False;True
5037606;2366587;0;913260101;91326;91;11;-1;0;home;;28645.0;True;False
5037606;2366587;1;940810109;94081;94;11;0;1;work;30445.0;57445.0;False;False
5037606;2366587;2;913260101;91326;91;11;1;-1;home;58645.0;;False;True
5038342;2366929;0;913260101;91326;91;11;-1;0;home;;31281.0;True;False
5038342;2366929;1;913260201;91326;91;11;0;1;education;31581.0;60981.0;False;False
5038342;2366929;2;913260101;91326;91;11;1;2;home;61281.0;61881.0;False;False
5038342;2366929;3;912010103;91201;91;11;2;3;leisure;62481.0;66381.0;False;False
5038342;2366929;4;913260101;91326;91;11;3;-1;home;66981.0;;False;True
5038343;2366929;0;913260101;91326;91;11;-1;0;home;;29795.0;True;False
5038343;2366929;1;751155702;75115;75;11;0;1;work;34295.0;45995.0;False;False
5038343;2366929;2;913260101;91326;91;11;1;2;home;47495.0;67595.0;False;False
5038343;2366929;3;912010104;91201;91;11;2;3;other;67895.0;71195.0;False;False
5038343;2366929;4;913260202;91326;91;11;3;4;shop;71795.0;72095.0;False;False
5038343;2366929;5;913260101;91326;91;11;4;-1;home;72395.0;;False;True
5038344;2366929;0;913260101;91326;91;11;-1;0;home;;27867.0;True;False
5038344;2366929;1;913260202;91326;91;11;0;1;education;28767.0;53067.0;False;False
5038344;2366929;2;913260101;91326;91;11;1;-1;home;54087.0;;False;True
5038345;2366929;0;913260101;91326;91;11;-1;0;home;;29975.0;True;False
5038345;2366929;1;916870102;91687;91;11;0;1;other;30155.0;30575.0;False;False
5038345;2366929;2;913260101;91326;91;11;1;2;home;30755.0;32975.0;False;False
5038345;2366929;3;940650104;94065;94;11;2;3;other;33395.0;37775.0;False;False
5038345;2366929;4;751052005;75105;75;11;3;4;work;38375.0;64475.0;False;False
5038345;2366929;5;912010110;91201;91;11;4;5;other;65675.0;66275.0;False;False
5038345;2366929;6;912010105;91201;91;11;5;6;shop;66575.0;67175.0;False;False
5038345;2366929;7;913260101;91326;91;11;6;-1;home;67295.0;;False;True
5039585;2367452;0;914790101;91479;91;11;-1;0;home;;32305.0;True;False
5039585;2367452;1;916570105;91657;91;11;0;1;shop;32605.0;32905.0;False;False
5039585;2367452;2;914790101;91479;91;11;1;2;home;33505.0;35905.0;False;False
5039585;2367452;3;914320104;91432;91;11;2;3;other;36805.0;38005.0;False;False
5039585;2367452;4;914790101;91479;91;11;3;4;home;38905.0;54805.0;False;False
5039585;2367452;5;912010101;91201;91;11;4;5;leisure;56005.0;65605.0;False;False
5039585;2367452;6;914790101;91479;91;11;5;-1;home;67105.0;;False;True
5040352;2367781;0;913260202;91326;91;11;-1;0;home;;39564.0;True;False
5040352;2367781;1;913260101;91326;91;11;0;1;shop;41364.0;46764.0;False;False
5040352;2367781;2;913260202;91326;91;11;1;2;home;48564.0;53964.0;False;False
5040352;2367781;3;913260202;91326;91;11;2;3;other;54564.0;57564.0;False;False
5040352;2367781;4;913260202;91326;91;11;3;-1;home;58464.0;;False;True
5040353;2367781;0;913260202;91326;91;11;-1;0;home;;55428.0;True;False
5040353;2367781;1;916870107;91687;91;11;0;1;leisure;56268.0;59868.0;False;False
5040353;2367781;2;913260202;91326;91;11;1;-1;home;61968.0;;False;True
5042914;2368898;0;910270104;91027;91;11;-1;0;home;;38026.0;True;False
5042914;2368898;1;910270104;91027;91;11;0;1;shop;38326.0;39826.0;False;False
5042914;2368898;2;910270104;91027;91;11;1;-1;home;40126.0;;False;True
5042915;2368898;0;910270104;91027;91;11;-1;0;home;;38784.0;True;False
5042915;2368898;1;911610105;91161;91;11;0;1;leisure;39684.0;45084.0;False;False
5042915;2368898;2;910270104;91027;91;11;1;2;home;45984.0;54984.0;False;False
5042915;2368898;3;911030102;91103;91;11;2;3;leisure;56784.0;62184.0;False;False
5042915;2368898;4;910270104;91027;91;11;3;4;home;64584.0;71184.0;False;False
5042915;2368898;5;914320101;91432;91;11;4;5;other;71484.0;81084.0;False;False
5042915;2368898;6;910270104;91027;91;11;5;-1;home;81384.0;;False;True
5042916;2368898;0;910270104;91027;91;11;-1;0;home;;33556.0;True;False
5042916;2368898;1;920490112;92049;92;11;0;1;work;35356.0;69556.0;False;False
5042916;2368898;2;910270104;91027;91;11;1;-1;home;71356.0;;False;True
5046765;2370554;0;910270105;91027;91;11;-1;0;home;;25532.0;True;False
5046765;2370554;1;910270112;91027;91;11;0;1;education;27332.0;41732.0;False;False
5046765;2370554;2;910270105;91027;91;11;1;2;home;42932.0;45332.0;False;False
5046765;2370554;3;916850000;91685;91;11;2;3;other;47732.0;48632.0;False;False
5046765;2370554;4;914340105;91434;91;11;3;4;shop;50132.0;51932.0;False;False
5046765;2370554;5;915890112;91589;91;11;4;5;shop;53432.0;54332.0;False;False
5046765;2370554;6;912160103;91216;91;11;5;6;shop;56132.0;63332.0;False;False
5046765;2370554;7;910270105;91027;91;11;6;7;home;65732.0;66332.0;False;False
5046765;2370554;8;910270105;91027;91;11;7;8;leisure;66632.0;69932.0;False;False
5046765;2370554;9;910270105;91027;91;11;8;-1;home;70532.0;;False;True
5046766;2370554;0;910270105;91027;91;11;-1;0;home;;28987.0;True;False
5046766;2370554;1;912280206;91228;91;11;0;1;work;31087.0;65587.0;False;False
5046766;2370554;2;910270105;91027;91;11;1;-1;home;67387.0;;False;True
5047847;2371004;0;910270104;91027;91;11;-1;0;home;;27786.0;True;False
5047847;2371004;1;920190109;92019;92;11;0;1;leisure;29286.0;31506.0;False;False
5047847;2371004;2;920020304;92002;92;11;1;2;leisure;33306.0;58506.0;False;False
5047847;2371004;3;914790101;91479;91;11;2;3;leisure;60306.0;62106.0;False;False
5047847;2371004;4;910270104;91027;91;11;3;-1;home;64506.0;;False;True
5047848;2371004;0;910270104;91027;91;11;-1;0;home;;24107.0;True;False
5047848;2371004;1;916610101;91661;91;11;0;1;work;25907.0;62207.0;False;False
5047848;2371004;2;910270104;91027;91;11;1;-1;home;64607.0;;False;True
5048875;2371395;0;913260202;91326;91;11;-1;0;home;;31448.0;True;False
5048875;2371395;1;912280112;91228;91;11;0;1;education;32048.0;59348.0;False;False
5048875;2371395;2;913260202;91326;91;11;1;-1;home;60248.0;;False;True
5050754;2372117;0;913260202;91326;91;11;-1;0;home;;30171.0;True;False
5050754;2372117;1;911610105;91161;91;11;0;1;shop;31071.0;33171.0;False;False
5050754;2372117;2;913260202;91326;91;11;1;2;home;34071.0;43971.0;False;False
5050754;2372117;3;912350101;91235;91;11;2;3;leisure;45771.0;46671.0;False;False
5050754;2372117;4;913260202;91326;91;11;3;-1;home;48471.0;;False;True
5050755;2372117;0;913260202;91326;91;11;-1;0;home;;29564.0;True;False
5050755;2372117;1;915890114;91589;91;11;0;1;other;29864.0;29924.0;False;False
5050755;2372117;2;915890114;91589;91;11;1;2;other;30044.0;30464.0;False;False
5050755;2372117;3;751114203;75111;75;11;2;3;work;33164.0;65564.0;False;False
5050755;2372117;4;940150106;94015;94;11;3;4;other;68264.0;68564.0;False;False
5050755;2372117;5;913260202;91326;91;11;4;-1;home;70064.0;;False;True
5053165;2373123;0;910270106;91027;91;11;-1;0;home;;31054.0;True;False
5053165;2373123;1;910270112;91027;91;11;0;1;education;31234.0;34234.0;False;False
5053165;2373123;2;910270106;91027;91;11;1;-1;home;34414.0;;False;True
5053166;2373123;0;910270106;91027;91;11;-1;0;home;;29134.0;True;False
5053166;2373123;1;910270112;91027;91;11;0;1;education;30334.0;62734.0;False;False
5053166;2373123;2;910270106;91027;91;11;1;-1;home;64894.0;;False;True
5053167;2373123;0;910270106;91027;91;11;-1;0;home;;30630.0;True;False
5053167;2373123;1;910270112;91027;91;11;0;1;education;31830.0;42630.0;False;False
5053167;2373123;2;910270106;91027;91;11;1;2;home;43530.0;46830.0;False;False
5053167;2373123;3;910270112;91027;91;11;2;3;education;48030.0;51630.0;False;False
5053167;2373123;4;910270106;91027;91;11;3;4;home;52230.0;55230.0;False;False
5053167;2373123;5;910270104;91027;91;11;4;5;leisure;55830.0;64230.0;False;False
5053167;2373123;6;910270106;91027;91;11;5;-1;home;65130.0;;False;True
5053168;2373123;0;910270106;91027;91;11;-1;0;home;;30993.0;True;False
5053168;2373123;1;916610101;91661;91;11;0;1;work;32193.0;45393.0;False;False
5053168;2373123;2;914710105;91471;91;11;1;2;leisure;46293.0;48093.0;False;False
5053168;2373123;3;916610101;91661;91;11;2;3;work;48993.0;66093.0;False;False
5053168;2373123;4;910270106;91027;91;11;3;-1;home;67593.0;;False;True
5053169;2373123;0;910270106;91027;91;11;-1;0;home;;30455.0;True;False
5053169;2373123;1;910270111;91027;91;11;0;1;other;30575.0;30755.0;False;False
5053169;2373123;2;914320101;91432;91;11;1;2;other;31115.0;33755.0;False;False
5053169;2373123;3;910270106;91027;91;11;2;3;home;34115.0;41075.0;False;False
5053169;2373123;4;915890115;91589;91;11;3;4;other;41495.0;41795.0;False;False
5053169;2373123;5;910270106;91027;91;11;4;5;home;42875.0;46955.0;False;False
5053169;2373123;6;910270105;91027;91;11;5;6;other;47135.0;47195.0;False;False
5053169;2373123;7;940730104;94073;94;11;6;7;leisure;48035.0;55175.0;False;False
5053169;2373123;8;910270106;91027;91;11;7;8;home;56195.0;58475.0;False;False
5053169;2373123;9;911360000;91136;91;11;8;9;other;58595.0;58955.0;False;False
5053169;2373123;10;910270106;91027;91;11;9;10;home;59195.0;60575.0;False;False
5053169;2373123;11;916890000;91689;91;11;10;11;leisure;61235.0;66695.0;False;False
5053169;2373123;12;910270106;91027;91;11;11;-1;home;68615.0;;False;True
5053827;2373382;0;910270106;91027;91;11;-1;0;home;;28422.0;True;False
5053827;2373382;1;940770105;94077;94;11;0;1;education;30222.0;45222.0;False;False
5053827;2373382;2;910270106;91027;91;11;1;2;home;46122.0;48522.0;False;False
5053827;2373382;3;940770105;94077;94;11;2;3;education;49722.0;66822.0;False;False
5053827;2373382;4;910270106;91027;91;11;3;-1;home;68022.0;;False;True
5053828;2373382;0;910270106;91027;91;11;-1;0;home;;63053.0;True;False
5053828;2373382;1;910270108;91027;91;11;0;1;leisure;63653.0;66653.0;False;False
5053828;2373382;2;910270106;91027;91;11;1;-1;home;67553.0;;False;True
5053829;2373382;0;910270106;91027;91;11;-1;0;home;;29274.0;True;False
5053829;2373382;1;910270105;91027;91;11;0;1;other;29454.0;29574.0;False;False
5053829;2373382;2;910270106;91027;91;11;1;2;home;29754.0;58374.0;False;False
5053829;2373382;3;915890116;91589;91;11;2;3;other;58674.0;59274.0;False;False
5053829;2373382;4;910270106;91027;91;11;3;-1;home;59574.0;;False;True
5053830;2373382;0;910270106;91027;91;11;-1;0;home;;31171.0;True;False
5053830;2373382;1;920710108;92071;92;11;0;1;education;31351.0;42571.0;False;False
5053830;2373382;2;910270106;91027;91;11;1;2;home;42751.0;51571.0;False;False
5053830;2373382;3;916870101;91687;91;11;2;3;shop;52771.0;58771.0;False;False
5053830;2373382;4;910270106;91027;91;11;3;-1;home;59971.0;;False;True
5060769;2376381;0;910270111;91027;91;11;-1;0;home;;28493.0;True;False
5060769;2376381;1;910270110;91027;91;11;0;1;work;29993.0;60593.0;False;False
5060769;2376381;2;910270111;91027;91;11;1;-1;home;62393.0;;False;True
5060770;2376381;0;910270111;91027;91;11;-1;0;home;;30429.0;True;False
5060770;2376381;1;914790101;91479;91;11;0;1;other;30729.0;30789.0;False;False
5060770;2376381;2;914570000;91457;91;11;1;2;other;34929.0;41829.0;False;False
5060770;2376381;3;910270111;91027;91;11;2;3;home;44829.0;60129.0;False;False
5060770;2376381;4;910270108;91027;91;11;3;4;other;60429.0;60729.0;False;False
5060770;2376381;5;910270111;91027;91;11;4;5;home;61029.0;66429.0;False;False
5060770;2376381;6;916890000;91689;91;11;5;6;other;67329.0;68229.0;False;False
5060770;2376381;7;910270111;91027;91;11;6;-1;home;69129.0;;False;True
5060772;2376381;0;910270111;91027;91;11;-1;0;home;;52090.0;True;False
5060772;2376381;1;910270111;91027;91;11;0;1;leisure;52510.0;59470.0;False;False
5060772;2376381;2;910270111;91027;91;11;1;-1;home;59890.0;;False;True
5064753;2378058;0;913260201;91326;91;11;-1;0;home;;37664.0;True;False
5064753;2378058;1;913260201;91326;91;11;0;1;shop;37964.0;38264.0;False;False
5064753;2378058;2;913260201;91326;91;11;1;-1;home;38564.0;;False;True
5068846;2379802;0;914790103;91479;91;11;-1;0;home;;32354.0;True;False
5068846;2379802;1;751083203;75108;75;11;0;1;work;32654.0;65654.0;False;False
5068846;2379802;2;914790103;91479;91;11;1;-1;home;66554.0;;False;True
5068847;2379802;0;914790103;91479;91;11;-1;0;home;;56932.0;True;False
5068847;2379802;1;914790101;91479;91;11;0;1;shop;57532.0;61432.0;False;False
5068847;2379802;2;914790103;91479;91;11;1;-1;home;62332.0;;False;True
5068848;2379802;0;914790103;91479;91;11;-1;0;home;;44981.0;True;False
5068848;2379802;1;910270108;91027;91;11;0;1;leisure;46961.0;60281.0;False;False
5068848;2379802;2;910270104;91027;91;11;1;2;leisure;61181.0;63881.0;False;False
5068848;2379802;3;914790103;91479;91;11;2;3;home;64781.0;69281.0;False;False
5068848;2379802;4;914790103;91479;91;11;3;-1;home;73781.0;;False;True
5070873;2380642;0;911030104;91103;91;11;-1;0;home;;39100.0;True;False
5070873;2380642;1;915490101;91549;91;11;0;1;leisure;40000.0;48400.0;False;False
5070873;2380642;2;911030104;91103;91;11;1;2;home;49300.0;52000.0;False;False
5070873;2380642;3;911030103;91103;91;11;2;3;leisure;52600.0;56500.0;False;False
5070873;2380642;4;911030104;91103;91;11;3;-1;home;57100.0;;False;True
5070874;2380642;0;911030104;91103;91;11;-1;0;home;;30576.0;True;False
5070874;2380642;1;911030106;91103;91;11;0;1;other;35076.0;59376.0;False;False
5070874;2380642;2;911030104;91103;91;11;1;-1;home;62976.0;;False;True
5070875;2380642;0;911030104;91103;91;11;-1;0;home;;49698.0;True;False
5070875;2380642;1;915890111;91589;91;11;0;1;leisure;50598.0;51498.0;False;False
5070875;2380642;2;914340106;91434;91;11;1;2;shop;52698.0;64098.0;False;False
5070875;2380642;3;915700102;91570;91;11;2;3;leisure;65298.0;65898.0;False;False
5070875;2380642;4;911030104;91103;91;11;3;-1;home;66798.0;;False;True
5070876;2380642;0;911030104;91103;91;11;-1;0;home;;29440.0;True;False
5070876;2380642;1;911030105;91103;91;11;0;1;other;29740.0;30340.0;False;False
5070876;2380642;2;911030104;91103;91;11;1;2;home;30640.0;39940.0;False;False
5070876;2380642;3;911030104;91103;91;11;2;3;other;40540.0;40840.0;False;False
5070876;2380642;4;911030104;91103;91;11;3;4;home;41140.0;47140.0;False;False
5070876;2380642;5;911030105;91103;91;11;4;5;other;47440.0;57940.0;False;False
5070876;2380642;6;911030104;91103;91;11;5;6;other;58240.0;59140.0;False;False
5070876;2380642;7;911030104;91103;91;11;6;-1;home;59440.0;;False;True
5070893;2380648;0;915700107;91570;91;11;-1;0;home;;38882.0;True;False
5070893;2380648;1;915490111;91549;91;11;0;1;shop;39182.0;39482.0;False;False
5070893;2380648;2;915700107;91570;91;11;1;-1;home;39782.0;;False;True
5070894;2380648;0;915700107;91570;91;11;-1;0;home;;40328.0;True;False
5070894;2380648;1;915700108;91570;91;11;0;1;shop;40928.0;41048.0;False;False
5070894;2380648;2;915700107;91570;91;11;1;-1;home;41528.0;;False;True
5070895;2380648;0;915700107;91570;91;11;-1;0;home;;29637.0;True;False
5070895;2380648;1;913260103;91326;91;11;0;1;education;30537.0;61137.0;False;False
5070895;2380648;2;915700107;91570;91;11;1;-1;home;62637.0;;False;True
5070896;2380648;0;915700107;91570;91;11;-1;0;home;;26320.0;True;False
5070896;2380648;1;915700107;91570;91;11;0;1;other;26620.0;26680.0;False;False
5070896;2380648;2;915700107;91570;91;11;1;2;home;26920.0;27220.0;False;False
5070896;2380648;3;915700105;91570;91;11;2;3;work;28420.0;59560.0;False;False
5070896;2380648;4;915490101;91549;91;11;3;4;shop;60640.0;60820.0;False;False
5070896;2380648;5;915700107;91570;91;11;4;5;home;61060.0;62320.0;False;False
5070896;2380648;6;915490111;91549;91;11;5;6;leisure;63160.0;67360.0;False;False
5070896;2380648;7;915700107;91570;91;11;6;-1;home;67960.0;;False;True
5075138;2382392;0;911030102;91103;91;11;-1;0;home;;31620.0;True;False
5075138;2382392;1;913260103;91326;91;11;0;1;education;35220.0;75720.0;False;False
5075138;2382392;2;911030102;91103;91;11;1;-1;home;79320.0;;False;True
5075139;2382392;0;911030102;91103;91;11;-1;0;home;;34878.0;True;False
5075139;2382392;1;913760000;91376;91;11;0;1;leisure;36078.0;36138.0;False;False
5075139;2382392;2;911030102;91103;91;11;1;2;home;37278.0;42078.0;False;False
5075139;2382392;3;915530103;91553;91;11;2;3;shop;42378.0;44178.0;False;False
5075139;2382392;4;911030102;91103;91;11;3;-1;home;44478.0;;False;True
5075140;2382392;0;911030102;91103;91;11;-1;0;home;;42148.0;True;False
5075140;2382392;1;914770104;91477;91;11;0;1;work;43948.0;71548.0;False;False
5075140;2382392;2;911030102;91103;91;11;1;-1;home;73348.0;;False;True
5075141;2382392;0;911030102;91103;91;11;-1;0;home;;30384.0;True;False
5075141;2382392;1;911030102;91103;91;11;0;1;other;30684.0;30984.0;False;False
5075141;2382392;2;911030102;91103;91;11;1;2;home;31284.0;37584.0;False;False
5075141;2382392;3;915490108;91549;91;11;2;3;shop;38784.0;50184.0;False;False
5075141;2382392;4;911030102;91103;91;11;3;4;home;51084.0;58884.0;False;False
5075141;2382392;5;911030102;91103;91;11;4;5;other;59184.0;59784.0;False;False
5075141;2382392;6;911030102;91103;91;11;5;-1;home;60084.0;;False;True
5079524;2384204;0;911030104;91103;91;11;-1;0;home;;29730.0;True;False
5079524;2384204;1;911030104;91103;91;11;0;1;other;30630.0;30750.0;False;False
5079524;2384204;2;911030104;91103;91;11;1;2;home;31350.0;32430.0;False;False
5079524;2384204;3;911030105;91103;91;11;2;3;work;33630.0;52230.0;False;False
5079524;2384204;4;911030105;91103;91;11;3;4;shop;52830.0;54030.0;False;False
5079524;2384204;5;911030104;91103;91;11;4;5;home;55230.0;58230.0;False;False
5079524;2384204;6;911030102;91103;91;11;5;6;other;58830.0;60030.0;False;False
5079524;2384204;7;911030104;91103;91;11;6;7;home;60930.0;63030.0;False;False
5079524;2384204;8;911030105;91103;91;11;7;8;other;63930.0;64830.0;False;False
5079524;2384204;9;911030104;91103;91;11;8;-1;home;66030.0;;False;True
5080671;2384678;0;915700104;91570;91;11;-1;0;home;;37405.0;True;False
5080671;2384678;1;915490105;91549;91;11;0;1;shop;38605.0;41005.0;False;False
5080671;2384678;2;915700104;91570;91;11;1;2;home;41905.0;59005.0;False;False
5080671;2384678;3;915490106;91549;91;11;2;3;leisure;59605.0;62005.0;False;False
5080671;2384678;4;915700104;91570;91;11;3;-1;home;62605.0;;False;True
5080916;2384766;0;911030104;91103;91;11;-1;0;home;;29434.0;True;False
5080916;2384766;1;751176609;75117;75;11;0;1;work;34594.0;67534.0;False;False
5080916;2384766;2;911030104;91103;91;11;1;2;home;72334.0;74734.0;False;False
5080916;2384766;3;911030104;91103;91;11;2;3;leisure;75334.0;80434.0;False;False
5080916;2384766;4;911030104;91103;91;11;3;-1;home;81034.0;;False;True
5081196;2384882;0;911030104;91103;91;11;-1;0;home;;31207.0;True;False
5081196;2384882;1;913390000;91339;91;11;0;1;work;31807.0;69007.0;False;False
5081196;2384882;2;915700108;91570;91;11;1;2;shop;69607.0;71707.0;False;False
5081196;2384882;3;911030104;91103;91;11;2;-1;home;72007.0;;False;True
5084560;2386309;0;911150000;91115;91;11;-1;0;home;;25714.0;True;False
5084560;2386309;1;751134903;75113;75;11;0;1;work;27514.0;74314.0;False;False
5084560;2386309;2;911150000;91115;91;11;1;-1;home;76114.0;;False;True
5084561;2386309;0;911150000;91115;91;11;-1;0;home;;27307.0;True;False
5084561;2386309;1;914610000;91461;91;11;0;1;other;28207.0;28507.0;False;False
5084561;2386309;2;920600101;92060;92;11;1;2;work;29707.0;63307.0;False;False
5084561;2386309;3;915700103;91570;91;11;2;3;other;65107.0;65707.0;False;False
5084561;2386309;4;915490101;91549;91;11;3;4;other;66307.0;66427.0;False;False
5084561;2386309;5;912160101;91216;91;11;4;5;other;66727.0;68707.0;False;False
5084561;2386309;6;911150000;91115;91;11;5;-1;home;69607.0;;False;True
5084562;2386309;0;911150000;91115;91;11;-1;0;home;;36459.0;True;False
5084562;2386309;1;912430000;91243;91;11;0;1;shop;37059.0;38259.0;False;False
5084562;2386309;2;914610000;91461;91;11;1;2;shop;39159.0;42759.0;False;False
5084562;2386309;3;911150000;91115;91;11;2;-1;home;43659.0;;False;True
5087628;2387570;0;911030104;91103;91;11;-1;0;home;;53780.0;True;False
5087628;2387570;1;911030107;91103;91;11;0;1;leisure;54200.0;61160.0;False;False
5087628;2387570;2;911030104;91103;91;11;1;-1;home;61580.0;;False;True
5087629;2387570;0;911030104;91103;91;11;-1;0;home;;27549.0;True;False
5087629;2387570;1;915520103;91552;91;11;0;1;leisure;29049.0;31269.0;False;False
5087629;2387570;2;911910104;91191;91;11;1;2;leisure;33069.0;58269.0;False;False
5087629;2387570;3;940770108;94077;94;11;2;3;leisure;60069.0;61869.0;False;False
5087629;2387570;4;911030104;91103;91;11;3;-1;home;64269.0;;False;True
5087630;2387570;0;911030104;91103;91;11;-1;0;home;;27750.0;True;False
5087630;2387570;1;920480107;92048;92;11;0;1;work;29250.0;65550.0;False;False
5087630;2387570;2;911030104;91103;91;11;1;2;home;66750.0;72750.0;False;False
5087630;2387570;3;914940000;91494;91;11;2;3;leisure;73350.0;83550.0;False;False
5087630;2387570;4;911030104;91103;91;11;3;-1;home;84150.0;;False;True
5092239;2389533;0;911030104;91103;91;11;-1;0;home;;30265.0;True;False
5092239;2389533;1;914940000;91494;91;11;0;1;other;33085.0;36565.0;False;False
5092239;2389533;2;911030104;91103;91;11;1;-1;home;38065.0;;False;True
5093254;2389936;0;915700106;91570;91;11;-1;0;home;;28175.0;True;False
5093254;2389936;1;915700107;91570;91;11;0;1;education;29375.0;59975.0;False;False
5093254;2389936;2;915700106;91570;91;11;1;2;home;61175.0;64175.0;False;False
5093254;2389936;3;916650000;91665;91;11;2;3;leisure;64775.0;68675.0;False;False
5093254;2389936;4;915700106;91570;91;11;3;-1;home;69275.0;;False;True
5093256;2389936;0;915700106;91570;91;11;-1;0;home;;56055.0;True;False
5093256;2389936;1;914580000;91458;91;11;0;1;shop;56655.0;63255.0;False;False
5093256;2389936;2;915700106;91570;91;11;1;2;home;63855.0;70455.0;False;False
5093256;2389936;3;915490111;91549;91;11;2;3;leisure;72255.0;77655.0;False;False
5093256;2389936;4;915700106;91570;91;11;3;-1;home;78255.0;;False;True
5093257;2389936;0;915700106;91570;91;11;-1;0;home;;27035.0;True;False
5093257;2389936;1;912280106;91228;91;11;0;1;education;28235.0;43235.0;False;False
5093257;2389936;2;915700106;91570;91;11;1;2;home;44135.0;47135.0;False;False
5093257;2389936;3;912280106;91228;91;11;2;3;education;47735.0;59435.0;False;False
5093257;2389936;4;915700106;91570;91;11;3;4;home;60635.0;61235.0;False;False
5093257;2389936;5;915700108;91570;91;11;4;5;other;62735.0;70835.0;False;False
5093257;2389936;6;915700106;91570;91;11;5;-1;home;75635.0;;False;True
5093258;2389936;0;915700106;91570;91;11;-1;0;home;;40673.0;True;False
5093258;2389936;1;915700107;91570;91;11;0;1;shop;41573.0;47873.0;False;False
5093258;2389936;2;915700106;91570;91;11;1;-1;home;48773.0;;False;True
5104382;2394698;0;911150000;91115;91;11;-1;0;home;;19677.0;True;False
5104382;2394698;1;911030106;91103;91;11;0;1;work;21837.0;51717.0;False;False
5104382;2394698;2;911150000;91115;91;11;1;2;home;54117.0;62217.0;False;False
5104382;2394698;3;913190000;91319;91;11;2;3;shop;63357.0;63597.0;False;False
5104382;2394698;4;911150000;91115;91;11;3;-1;home;64737.0;;False;True
5104383;2394698;0;911150000;91115;91;11;-1;0;home;;34970.0;True;False
5104383;2394698;1;781280000;78128;78;11;0;1;leisure;36710.0;58550.0;False;False
5104383;2394698;2;911150000;91115;91;11;1;-1;home;60710.0;;False;True
5104384;2394698;0;911150000;91115;91;11;-1;0;home;;32091.0;True;False
5104384;2394698;1;911150000;91115;91;11;0;1;shop;32391.0;32691.0;False;False
5104384;2394698;2;911150000;91115;91;11;1;2;home;33291.0;35691.0;False;False
5104384;2394698;3;910850000;91085;91;11;2;3;other;36591.0;37791.0;False;False
5104384;2394698;4;911150000;91115;91;11;3;4;home;38691.0;54591.0;False;False
5104384;2394698;5;913180000;91318;91;11;4;5;leisure;55791.0;65391.0;False;False
5104384;2394698;6;911150000;91115;91;11;5;-1;home;66891.0;;False;True
5110477;2397332;0;911290000;91129;91;11;-1;0;home;;26503.0;True;False
5110477;2397332;1;913400105;91340;91;11;0;1;other;26563.0;26683.0;False;False
5110477;2397332;2;911740301;91174;91;11;1;2;work;27343.0;59203.0;False;False
5110477;2397332;3;910450000;91045;91;11;2;3;other;60103.0;60583.0;False;False
5110477;2397332;4;910450000;91045;91;11;3;4;other;60643.0;61183.0;False;False
5110477;2397332;5;910470000;91047;91;11;4;5;shop;61543.0;64183.0;False;False
5110477;2397332;6;911290000;91129;91;11;5;6;home;64303.0;67963.0;False;False
5110477;2397332;7;914120000;91412;91;11;6;7;leisure;70243.0;82903.0;False;False
5110477;2397332;8;911290000;91129;91;11;7;-1;home;84583.0;;False;True
5110478;2397332;0;911290000;91129;91;11;-1;0;home;;22044.0;True;False
5110478;2397332;1;912280207;91228;91;11;0;1;work;23844.0;67944.0;False;False
5110478;2397332;2;911290000;91129;91;11;1;-1;home;69744.0;;False;True
5110479;2397332;0;911290000;91129;91;11;-1;0;home;;30948.0;True;False
5110479;2397332;1;911290000;91129;91;11;0;1;education;31548.0;42348.0;False;False
5110479;2397332;2;911290000;91129;91;11;1;2;home;42948.0;48948.0;False;False
5110479;2397332;3;911290000;91129;91;11;2;3;education;49548.0;60348.0;False;False
5110479;2397332;4;911290000;91129;91;11;3;-1;home;60948.0;;False;True
5110719;2397435;0;915700106;91570;91;11;-1;0;home;;26911.0;True;False
5110719;2397435;1;912750000;91275;91;11;0;1;work;30811.0;59911.0;False;False
